"Código","Unidade Territorial","UF","Referência","Valor repassado às pessoas com deficiência (PCD) via Benefício de Prestação Continuada (BPC) por município pagador"
"311980","CÓRREGO DANTA","MG","03/2019","35928"
"311980","CÓRREGO DANTA","MG","02/2019","35928"
"311980","CÓRREGO DANTA","MG","01/2019","34930"
"311980","CÓRREGO DANTA","MG","12/2018","30241.8"
"311980","CÓRREGO DANTA","MG","11/2018","30241.76"
"311980","CÓRREGO DANTA","MG","01/2018","30528"
"311980","CÓRREGO DANTA","MG","12/2019","35928"
"311980","CÓRREGO DANTA","MG","10/2018","30241.8"
"311980","CÓRREGO DANTA","MG","09/2018","31195.8"
"311990","CÓRREGO DO BOM JESUS","MG","08/2019","33932"
"311990","CÓRREGO DO BOM JESUS","MG","01/2018","41022"
"311990","CÓRREGO DO BOM JESUS","MG","02/2018","40068"
"311990","CÓRREGO DO BOM JESUS","MG","03/2018","39114"
"311990","CÓRREGO DO BOM JESUS","MG","04/2018","39114"
"311990","CÓRREGO DO BOM JESUS","MG","05/2018","38160"
"311990","CÓRREGO DO BOM JESUS","MG","06/2018","38160.00"
"311990","CÓRREGO DO BOM JESUS","MG","07/2018","38160"
"311990","CÓRREGO DO BOM JESUS","MG","08/2018","38160"
"311990","CÓRREGO DO BOM JESUS","MG","09/2018","37206"
"311990","CÓRREGO DO BOM JESUS","MG","10/2018","36252"
"311990","CÓRREGO DO BOM JESUS","MG","11/2018","36252"
"311990","CÓRREGO DO BOM JESUS","MG","12/2018","36252"
"311990","CÓRREGO DO BOM JESUS","MG","01/2019","37924"
"311990","CÓRREGO DO BOM JESUS","MG","02/2019","35928"
"311990","CÓRREGO DO BOM JESUS","MG","03/2019","35928"
"311990","CÓRREGO DO BOM JESUS","MG","04/2019","35928"
"311990","CÓRREGO DO BOM JESUS","MG","05/2019","35928"
"311990","CÓRREGO DO BOM JESUS","MG","06/2019","35928"
"311990","CÓRREGO DO BOM JESUS","MG","07/2019","34930"
"311990","CÓRREGO DO BOM JESUS","MG","09/2019","33932"
"311990","CÓRREGO DO BOM JESUS","MG","10/2019","33932"
"311990","CÓRREGO DO BOM JESUS","MG","11/2019","31944.52"
"311990","CÓRREGO DO BOM JESUS","MG","01/2020","32209"
"311990","CÓRREGO DO BOM JESUS","MG","02/2020","31350"
"311990","CÓRREGO DO BOM JESUS","MG","03/2020","31350"
"311990","CÓRREGO DO BOM JESUS","MG","04/2020","31350"
"311990","CÓRREGO DO BOM JESUS","MG","05/2020","31350"
"311990","CÓRREGO DO BOM JESUS","MG","06/2020","30305.00"
"311990","CÓRREGO DO BOM JESUS","MG","07/2020","30305"
"311990","CÓRREGO DO BOM JESUS","MG","08/2020","30305"
"311990","CÓRREGO DO BOM JESUS","MG","09/2020","30305"
"311990","CÓRREGO DO BOM JESUS","MG","12/2019","30938"
"311990","CÓRREGO DO BOM JESUS","MG","10/2020","30305"
"311990","CÓRREGO DO BOM JESUS","MG","11/2020","30313.03"
"311990","CÓRREGO DO BOM JESUS","MG","12/2020","30305"
"311990","CÓRREGO DO BOM JESUS","MG","01/2021","30800"
"311990","CÓRREGO DO BOM JESUS","MG","02/2021","30800"
"311990","CÓRREGO DO BOM JESUS","MG","03/2021","31900"
"311990","CÓRREGO DO BOM JESUS","MG","04/2021","31900"
"311990","CÓRREGO DO BOM JESUS","MG","05/2021","30800"
"311990","CÓRREGO DO BOM JESUS","MG","06/2021","29700"
"311990","CÓRREGO DO BOM JESUS","MG","07/2021","28600"
"311990","CÓRREGO DO BOM JESUS","MG","08/2021","27500"
"311990","CÓRREGO DO BOM JESUS","MG","09/2021","27500"
"311990","CÓRREGO DO BOM JESUS","MG","10/2021","27500"
"311990","CÓRREGO DO BOM JESUS","MG","11/2021","27506.41"
"311990","CÓRREGO DO BOM JESUS","MG","12/2021","28600"
"311995","CÓRREGO FUNDO","MG","11/2019","35938.39"
"311995","CÓRREGO FUNDO","MG","09/2020","37620"
"311995","CÓRREGO FUNDO","MG","08/2020","38665"
"311995","CÓRREGO FUNDO","MG","07/2020","38665"
"311995","CÓRREGO FUNDO","MG","06/2020","38665.00"
"311995","CÓRREGO FUNDO","MG","05/2020","38665"
"311995","CÓRREGO FUNDO","MG","04/2020","38665"
"311995","CÓRREGO FUNDO","MG","03/2020","38665"
"311995","CÓRREGO FUNDO","MG","02/2020","37620"
"311995","CÓRREGO FUNDO","MG","01/2020","38443"
"311995","CÓRREGO FUNDO","MG","10/2019","35928"
"311995","CÓRREGO FUNDO","MG","09/2019","36926"
"311995","CÓRREGO FUNDO","MG","08/2019","36926"
"311995","CÓRREGO FUNDO","MG","12/2018","41976"
"311995","CÓRREGO FUNDO","MG","01/2019","40918"
"311995","CÓRREGO FUNDO","MG","02/2019","40918"
"311995","CÓRREGO FUNDO","MG","03/2019","40918"
"311995","CÓRREGO FUNDO","MG","04/2019","40918"
"311995","CÓRREGO FUNDO","MG","05/2019","40918"
"311995","CÓRREGO FUNDO","MG","06/2019","38922"
"311995","CÓRREGO FUNDO","MG","12/2019","35928"
"311995","CÓRREGO FUNDO","MG","01/2018","40068"
"311995","CÓRREGO FUNDO","MG","02/2018","41022"
"311995","CÓRREGO FUNDO","MG","03/2018","41976"
"311995","CÓRREGO FUNDO","MG","04/2018","41976"
"311995","CÓRREGO FUNDO","MG","05/2018","42930"
"311995","CÓRREGO FUNDO","MG","06/2018","42930.00"
"311995","CÓRREGO FUNDO","MG","07/2018","42930"
"311995","CÓRREGO FUNDO","MG","08/2018","41976"
"311995","CÓRREGO FUNDO","MG","09/2018","41976"
"311995","CÓRREGO FUNDO","MG","10/2018","41976"
"311995","CÓRREGO FUNDO","MG","07/2019","37924"
"311995","CÓRREGO FUNDO","MG","11/2018","41975"
"311995","CÓRREGO FUNDO","MG","10/2020","38665"
"311995","CÓRREGO FUNDO","MG","11/2020","38675"
"311995","CÓRREGO FUNDO","MG","12/2020","38665"
"311995","CÓRREGO FUNDO","MG","01/2021","40700"
"311995","CÓRREGO FUNDO","MG","02/2021","37400"
"311995","CÓRREGO FUNDO","MG","03/2021","37400"
"311995","CÓRREGO FUNDO","MG","04/2021","36300"
"311995","CÓRREGO FUNDO","MG","05/2021","35200"
"311995","CÓRREGO FUNDO","MG","06/2021","33000"
"311995","CÓRREGO FUNDO","MG","07/2021","34100"
"311995","CÓRREGO FUNDO","MG","08/2021","33000"
"311995","CÓRREGO FUNDO","MG","09/2021","31900"
"311995","CÓRREGO FUNDO","MG","10/2021","33000"
"311995","CÓRREGO FUNDO","MG","11/2021","30806.48"
"311995","CÓRREGO FUNDO","MG","12/2021","30800"
"312000","CÓRREGO NOVO","MG","01/2018","20701.8"
"312000","CÓRREGO NOVO","MG","02/2018","21655.8"
"312000","CÓRREGO NOVO","MG","03/2018","22609.8"
"312000","CÓRREGO NOVO","MG","04/2018","23563.8"
"312000","CÓRREGO NOVO","MG","05/2018","23563.8"
"312000","CÓRREGO NOVO","MG","06/2018","23563.80"
"312000","CÓRREGO NOVO","MG","07/2018","23563.8"
"312000","CÓRREGO NOVO","MG","08/2018","23563.8"
"312000","CÓRREGO NOVO","MG","09/2018","23563.8"
"312000","CÓRREGO NOVO","MG","10/2018","23563.8"
"312000","CÓRREGO NOVO","MG","11/2018","23562.8"
"312000","CÓRREGO NOVO","MG","12/2018","23563.8"
"312000","CÓRREGO NOVO","MG","02/2021","17600"
"312000","CÓRREGO NOVO","MG","01/2019","24950"
"312000","CÓRREGO NOVO","MG","02/2019","24950"
"312000","CÓRREGO NOVO","MG","03/2019","24950"
"312000","CÓRREGO NOVO","MG","03/2021","17600"
"312000","CÓRREGO NOVO","MG","04/2021","17600"
"312000","CÓRREGO NOVO","MG","05/2021","16500"
"312000","CÓRREGO NOVO","MG","06/2021","17600"
"312000","CÓRREGO NOVO","MG","07/2021","17600"
"312000","CÓRREGO NOVO","MG","08/2021","17600"
"312000","CÓRREGO NOVO","MG","09/2021","17600"
"312000","CÓRREGO NOVO","MG","12/2021","15400"
"312000","CÓRREGO NOVO","MG","12/2019","22954"
"312000","CÓRREGO NOVO","MG","10/2021","17600"
"312000","CÓRREGO NOVO","MG","11/2021","16501.54"
"312000","CÓRREGO NOVO","MG","06/2020","22990.00"
"312000","CÓRREGO NOVO","MG","05/2020","22990"
"312000","CÓRREGO NOVO","MG","07/2020","22990"
"312000","CÓRREGO NOVO","MG","08/2020","21945"
"312000","CÓRREGO NOVO","MG","09/2020","21945"
"312000","CÓRREGO NOVO","MG","10/2020","21945"
"312000","CÓRREGO NOVO","MG","04/2020","22990"
"312000","CÓRREGO NOVO","MG","04/2019","24950"
"312000","CÓRREGO NOVO","MG","03/2020","22990"
"312000","CÓRREGO NOVO","MG","02/2020","22990"
"312000","CÓRREGO NOVO","MG","01/2020","22858"
"312000","CÓRREGO NOVO","MG","11/2019","22961.63"
"312000","CÓRREGO NOVO","MG","10/2019","22954"
"312000","CÓRREGO NOVO","MG","09/2019","22954"
"312000","CÓRREGO NOVO","MG","08/2019","21956"
"312000","CÓRREGO NOVO","MG","07/2019","23952"
"312000","CÓRREGO NOVO","MG","06/2019","24950"
"312000","CÓRREGO NOVO","MG","05/2019","24950"
"312000","CÓRREGO NOVO","MG","01/2021","17600"
"312000","CÓRREGO NOVO","MG","12/2020","16720"
"312000","CÓRREGO NOVO","MG","11/2020","17767.92"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","06/2020","62700.00"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","01/2018","59148"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","02/2018","58194"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","03/2018","56286"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","04/2018","56286"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","05/2018","57240"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","06/2018","57240.00"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","07/2018","58194"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","08/2018","58862"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","09/2018","58924"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","10/2018","60102"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","11/2018","59148"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","12/2018","62010"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","01/2019","63872"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","02/2019","63872"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","03/2019","62874"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","04/2019","63872"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","05/2019","62874"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","06/2019","63872"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","07/2019","64870"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","08/2019","61876"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","09/2019","61876"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","10/2019","62874"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","11/2019","61894.61"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","02/2020","63745"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","03/2020","63745"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","04/2020","62700"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","05/2020","62700"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","07/2020","63745"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","08/2020","63745"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","09/2020","63745"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","10/2020","63745"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","11/2020","60624.45"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","12/2020","61655"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","01/2021","64900"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","02/2021","63800"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","03/2021","64900"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","04/2021","63800"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","05/2021","64900"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","06/2021","64900"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","07/2021","63800"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","09/2021","63800"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","10/2021","61600"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","11/2021","62712.57"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","12/2021","62700"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","08/2021","63800"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","01/2020","63379"
"312010","COUTO DE MAGALHÃES DE MINAS","MG","12/2019","60878"
"312015","CRISÓLITA","MG","10/2018","70310"
"312015","CRISÓLITA","MG","11/2018","71260.2"
"312015","CRISÓLITA","MG","12/2018","71264"
"312015","CRISÓLITA","MG","01/2019","73852.4"
"312015","CRISÓLITA","MG","02/2019","74850.4"
"312015","CRISÓLITA","MG","12/2019","65868.4"
"312015","CRISÓLITA","MG","01/2018","66494"
"312015","CRISÓLITA","MG","03/2019","72854.4"
"312015","CRISÓLITA","MG","04/2019","72854.4"
"312015","CRISÓLITA","MG","07/2021","59400"
"312015","CRISÓLITA","MG","02/2018","67448"
"312015","CRISÓLITA","MG","03/2018","68402"
"312015","CRISÓLITA","MG","05/2019","73852.4"
"312015","CRISÓLITA","MG","06/2019","73852.4"
"312015","CRISÓLITA","MG","07/2019","71856.4"
"312015","CRISÓLITA","MG","08/2019","67864.4"
"312015","CRISÓLITA","MG","09/2019","66866.4"
"312015","CRISÓLITA","MG","10/2019","66866.4"
"312015","CRISÓLITA","MG","11/2019","65883.09"
"312015","CRISÓLITA","MG","01/2020","65457"
"312015","CRISÓLITA","MG","02/2020","63745"
"312015","CRISÓLITA","MG","03/2020","63745"
"312015","CRISÓLITA","MG","04/2020","60610"
"312015","CRISÓLITA","MG","05/2020","60610"
"312015","CRISÓLITA","MG","06/2020","59565.00"
"312015","CRISÓLITA","MG","07/2020","59565"
"312015","CRISÓLITA","MG","08/2020","59565"
"312015","CRISÓLITA","MG","09/2020","59565"
"312015","CRISÓLITA","MG","10/2020","59565"
"312015","CRISÓLITA","MG","11/2020","58521.79"
"312015","CRISÓLITA","MG","12/2020","56430"
"312015","CRISÓLITA","MG","01/2021","59400"
"312015","CRISÓLITA","MG","02/2021","59400"
"312015","CRISÓLITA","MG","03/2021","59400"
"312015","CRISÓLITA","MG","04/2021","58300"
"312015","CRISÓLITA","MG","05/2021","58300"
"312015","CRISÓLITA","MG","06/2021","58300"
"312015","CRISÓLITA","MG","04/2018","71264"
"312015","CRISÓLITA","MG","05/2018","71264"
"312015","CRISÓLITA","MG","06/2018","71264.00"
"312015","CRISÓLITA","MG","07/2018","71264"
"312015","CRISÓLITA","MG","08/2018","71264"
"312015","CRISÓLITA","MG","08/2021","59400"
"312015","CRISÓLITA","MG","12/2021","62700"
"312015","CRISÓLITA","MG","11/2021","62701.88"
"312015","CRISÓLITA","MG","10/2021","62700"
"312015","CRISÓLITA","MG","09/2021","59400"
"312015","CRISÓLITA","MG","09/2018","70310"
"312020","CRISTAIS","MG","01/2018","81090"
"312020","CRISTAIS","MG","12/2021","100100"
"312020","CRISTAIS","MG","11/2021","100115.6"
"312020","CRISTAIS","MG","10/2021","100100"
"312020","CRISTAIS","MG","09/2021","101200"
"312020","CRISTAIS","MG","08/2021","97900"
"312020","CRISTAIS","MG","07/2021","96800"
"312020","CRISTAIS","MG","06/2021","95700"
"312020","CRISTAIS","MG","05/2021","94600"
"312020","CRISTAIS","MG","04/2021","95700"
"312020","CRISTAIS","MG","03/2021","94600"
"312020","CRISTAIS","MG","02/2021","94600"
"312020","CRISTAIS","MG","01/2021","92400"
"312020","CRISTAIS","MG","12/2020","87780"
"312020","CRISTAIS","MG","11/2020","89886.64"
"312020","CRISTAIS","MG","10/2020","90915"
"312020","CRISTAIS","MG","09/2020","90915"
"312020","CRISTAIS","MG","08/2020","91960"
"312020","CRISTAIS","MG","07/2020","90915"
"312020","CRISTAIS","MG","06/2020","88825.00"
"312020","CRISTAIS","MG","05/2020","86735"
"312020","CRISTAIS","MG","04/2020","85690"
"312020","CRISTAIS","MG","03/2020","86735"
"312020","CRISTAIS","MG","02/2020","87780"
"312020","CRISTAIS","MG","01/2020","84159"
"312020","CRISTAIS","MG","11/2019","84848.17"
"312020","CRISTAIS","MG","10/2019","84830.4"
"312020","CRISTAIS","MG","09/2019","82834.4"
"312020","CRISTAIS","MG","08/2019","83832.4"
"312020","CRISTAIS","MG","07/2019","84830.4"
"312020","CRISTAIS","MG","06/2019","83832.4"
"312020","CRISTAIS","MG","05/2019","84830.4"
"312020","CRISTAIS","MG","04/2019","89820.4"
"312020","CRISTAIS","MG","03/2019","90818.4"
"312020","CRISTAIS","MG","02/2019","90818.4"
"312020","CRISTAIS","MG","01/2019","90818.4"
"312020","CRISTAIS","MG","12/2018","85574"
"312020","CRISTAIS","MG","11/2018","85572"
"312020","CRISTAIS","MG","10/2018","83666"
"312020","CRISTAIS","MG","09/2018","82044"
"312020","CRISTAIS","MG","08/2018","83666"
"312020","CRISTAIS","MG","07/2018","82712"
"312020","CRISTAIS","MG","06/2018","82998.00"
"312020","CRISTAIS","MG","05/2018","82998"
"312020","CRISTAIS","MG","04/2018","83952"
"312020","CRISTAIS","MG","03/2018","81090"
"312020","CRISTAIS","MG","02/2018","79182"
"312020","CRISTAIS","MG","12/2019","80838"
"312030","CRISTÁLIA","MG","12/2019","40918"
"312030","CRISTÁLIA","MG","01/2018","31483"
"312030","CRISTÁLIA","MG","02/2018","31483"
"312030","CRISTÁLIA","MG","03/2018","31483"
"312030","CRISTÁLIA","MG","04/2018","31659"
"312030","CRISTÁLIA","MG","05/2018","31769"
"312030","CRISTÁLIA","MG","06/2018","33677.00"
"312030","CRISTÁLIA","MG","07/2018","34631"
"312030","CRISTÁLIA","MG","08/2018","34631"
"312030","CRISTÁLIA","MG","09/2018","34631"
"312030","CRISTÁLIA","MG","10/2018","35585"
"312030","CRISTÁLIA","MG","11/2018","35568.52"
"312030","CRISTÁLIA","MG","12/2018","35585"
"312030","CRISTÁLIA","MG","01/2019","36926"
"312030","CRISTÁLIA","MG","02/2019","36926"
"312030","CRISTÁLIA","MG","03/2019","39920"
"312030","CRISTÁLIA","MG","04/2019","39920"
"312030","CRISTÁLIA","MG","05/2019","40918"
"312030","CRISTÁLIA","MG","06/2019","40918"
"312030","CRISTÁLIA","MG","07/2019","40918"
"312030","CRISTÁLIA","MG","08/2019","39920"
"312030","CRISTÁLIA","MG","09/2019","39920"
"312030","CRISTÁLIA","MG","10/2019","40918"
"312030","CRISTÁLIA","MG","11/2019","40921.11"
"312030","CRISTÁLIA","MG","01/2020","42599"
"312030","CRISTÁLIA","MG","02/2020","43890"
"312030","CRISTÁLIA","MG","12/2021","55000"
"312030","CRISTÁLIA","MG","11/2021","56101.04"
"312030","CRISTÁLIA","MG","03/2020","43890"
"312030","CRISTÁLIA","MG","04/2020","44935"
"312030","CRISTÁLIA","MG","05/2020","44935"
"312030","CRISTÁLIA","MG","06/2020","45980.00"
"312030","CRISTÁLIA","MG","10/2021","56100"
"312030","CRISTÁLIA","MG","07/2020","45980"
"312030","CRISTÁLIA","MG","08/2020","45980"
"312030","CRISTÁLIA","MG","09/2020","45980"
"312030","CRISTÁLIA","MG","10/2020","47025"
"312030","CRISTÁLIA","MG","11/2020","47026.66"
"312030","CRISTÁLIA","MG","12/2020","45980"
"312030","CRISTÁLIA","MG","01/2021","48400"
"312030","CRISTÁLIA","MG","02/2021","48400"
"312030","CRISTÁLIA","MG","03/2021","48400"
"312030","CRISTÁLIA","MG","04/2021","51700"
"312030","CRISTÁLIA","MG","05/2021","51700"
"312030","CRISTÁLIA","MG","06/2021","51700"
"312030","CRISTÁLIA","MG","08/2021","53900"
"312030","CRISTÁLIA","MG","09/2021","55000"
"312030","CRISTÁLIA","MG","07/2021","52800"
"312040","CRISTIANO OTONI","MG","05/2018","50562"
"312040","CRISTIANO OTONI","MG","09/2020","53295.5"
"312040","CRISTIANO OTONI","MG","12/2019","51896.4"
"312040","CRISTIANO OTONI","MG","01/2018","48654"
"312040","CRISTIANO OTONI","MG","02/2018","47700"
"312040","CRISTIANO OTONI","MG","03/2018","47700"
"312040","CRISTIANO OTONI","MG","04/2018","48654"
"312040","CRISTIANO OTONI","MG","06/2018","50562.00"
"312040","CRISTIANO OTONI","MG","07/2018","49608"
"312040","CRISTIANO OTONI","MG","08/2018","49608"
"312040","CRISTIANO OTONI","MG","09/2018","49608"
"312040","CRISTIANO OTONI","MG","10/2018","50562"
"312040","CRISTIANO OTONI","MG","11/2018","50558.37"
"312040","CRISTIANO OTONI","MG","12/2018","50562"
"312040","CRISTIANO OTONI","MG","01/2019","53892"
"312040","CRISTIANO OTONI","MG","02/2019","53892"
"312040","CRISTIANO OTONI","MG","03/2019","53892"
"312040","CRISTIANO OTONI","MG","04/2019","53892"
"312040","CRISTIANO OTONI","MG","05/2019","53892"
"312040","CRISTIANO OTONI","MG","06/2019","53892"
"312040","CRISTIANO OTONI","MG","07/2019","54890"
"312040","CRISTIANO OTONI","MG","08/2019","54890.4"
"312040","CRISTIANO OTONI","MG","09/2019","54890.4"
"312040","CRISTIANO OTONI","MG","10/2019","53892.4"
"312040","CRISTIANO OTONI","MG","11/2019","51902.93"
"312040","CRISTIANO OTONI","MG","01/2020","55067.2"
"312040","CRISTIANO OTONI","MG","02/2020","55385"
"312040","CRISTIANO OTONI","MG","03/2020","54340.99"
"312040","CRISTIANO OTONI","MG","04/2020","54340.5"
"312040","CRISTIANO OTONI","MG","05/2020","53295.5"
"312040","CRISTIANO OTONI","MG","06/2020","54340.50"
"312040","CRISTIANO OTONI","MG","07/2020","54340.5"
"312040","CRISTIANO OTONI","MG","08/2020","53295.5"
"312040","CRISTIANO OTONI","MG","10/2020","53295.5"
"312040","CRISTIANO OTONI","MG","11/2020","53297.85"
"312040","CRISTIANO OTONI","MG","12/2020","53295.5"
"312040","CRISTIANO OTONI","MG","01/2021","56100"
"312040","CRISTIANO OTONI","MG","02/2021","56100"
"312040","CRISTIANO OTONI","MG","03/2021","56100"
"312040","CRISTIANO OTONI","MG","04/2021","57200"
"312040","CRISTIANO OTONI","MG","05/2021","55000"
"312040","CRISTIANO OTONI","MG","06/2021","57200"
"312040","CRISTIANO OTONI","MG","07/2021","55000"
"312040","CRISTIANO OTONI","MG","08/2021","52800"
