"Código","Unidade Territorial","UF","Referência","Famílias Beneficiárias","Valor Total Repassado","Valor Médio dos Benefícios"
"315440","RESSAQUINHA","MG","04/2019","464","82517.00","177.84"
"315440","RESSAQUINHA","MG","03/2019","457","81874","179.16"
"315440","RESSAQUINHA","MG","02/2019","450","81675.00","181.50"
"315440","RESSAQUINHA","MG","01/2019","447","78762","176.20"
"315440","RESSAQUINHA","MG","12/2018","463","81801","176.68"
"315440","RESSAQUINHA","MG","11/2018","462","81140","175.63"
"315445","RIACHINHO","MG","06/2020","990","2250","2.27"
"315445","RIACHINHO","MG","02/2018","1032","161351","156.35"
"315445","RIACHINHO","MG","03/2018","1033","163407","158.19"
"315445","RIACHINHO","MG","04/2018","1010","160391","158.80"
"315445","RIACHINHO","MG","05/2018","1022","163641","160.12"
"315445","RIACHINHO","MG","06/2018","1021","164428","161.05"
"315445","RIACHINHO","MG","07/2018","1018","174218","171.14"
"315445","RIACHINHO","MG","08/2018","1022","177058","173.25"
"315445","RIACHINHO","MG","10/2018","1016","176955","174.17"
"315445","RIACHINHO","MG","11/2018","1031","179641","174.24"
"315445","RIACHINHO","MG","12/2018","1021","177833","174.18"
"315445","RIACHINHO","MG","01/2019","989","174027","175.96"
"315445","RIACHINHO","MG","02/2019","994","175128.00","176.19"
"315445","RIACHINHO","MG","03/2019","996","175319","176.02"
"315445","RIACHINHO","MG","04/2019","986","175093.00","177.58"
"315445","RIACHINHO","MG","05/2019","991","177265","178.87"
"315445","RIACHINHO","MG","06/2019","969","172572","178.09"
"315445","RIACHINHO","MG","07/2019","965","174204","180.52"
"315445","RIACHINHO","MG","08/2019","963","174760","181.47"
"315445","RIACHINHO","MG","09/2019","945","172427","182.46"
"315445","RIACHINHO","MG","10/2019","941","173324","184.19"
"315445","RIACHINHO","MG","11/2019","922","170112","184.50"
"315445","RIACHINHO","MG","01/2020","912","168812.00","185.10"
"315445","RIACHINHO","MG","02/2020","912","167041","183.16"
"315445","RIACHINHO","MG","03/2020","881","162749","184.73"
"315445","RIACHINHO","MG","04/2020","988","2803","2.84"
"315445","RIACHINHO","MG","05/2020","990","2784","2.81"
"315445","RIACHINHO","MG","07/2020","990","2594","2.62"
"315445","RIACHINHO","MG","08/2020","990","4664","4.71"
"315445","RIACHINHO","MG","09/2020","989","16179","16.36"
"315445","RIACHINHO","MG","10/2020","989","17518","17.71"
"315445","RIACHINHO","MG","11/2020","989","17970","18.17"
"315445","RIACHINHO","MG","12/2020","989","19166","19.38"
"315445","RIACHINHO","MG","01/2021","982","177220","180.47"
"315445","RIACHINHO","MG","02/2021","975","173773","178.23"
"315445","RIACHINHO","MG","03/2021","1013","178414","176.12"
"315445","RIACHINHO","MG","04/2021","1039","69623","67.01"
"315445","RIACHINHO","MG","06/2021","1039","72962","70.22"
"315445","RIACHINHO","MG","07/2021","1039","74678","71.87"
"315445","RIACHINHO","MG","08/2021","1036","74775","72.18"
"315445","RIACHINHO","MG","09/2021","1036","75726","73.09"
"315445","RIACHINHO","MG","10/2021","1036","76637","73.97"
"315445","RIACHINHO","MG","01/2018","1014","160571","158.35"
"315445","RIACHINHO","MG","05/2021","1039","70428","67.78"
"315445","RIACHINHO","MG","09/2018","1007","174479","173.27"
"315445","RIACHINHO","MG","12/2019","914","169332","185.26"
"315450","RIACHO DOS MACHADOS","MG","03/2018","1357","222840","164.22"
"315450","RIACHO DOS MACHADOS","MG","10/2021","1194","85194","71.35"
"315450","RIACHO DOS MACHADOS","MG","06/2018","1275","209607","164.40"
"315450","RIACHO DOS MACHADOS","MG","01/2018","1354","224455","165.77"
"315450","RIACHO DOS MACHADOS","MG","07/2018","1259","217970","173.13"
"315450","RIACHO DOS MACHADOS","MG","08/2018","1266","218894","172.90"
"315450","RIACHO DOS MACHADOS","MG","09/2018","1234","212843","172.48"
"315450","RIACHO DOS MACHADOS","MG","10/2018","1236","211190","170.87"
"315450","RIACHO DOS MACHADOS","MG","11/2018","1243","211960","170.52"
"315450","RIACHO DOS MACHADOS","MG","12/2018","1230","209277","170.14"
"315450","RIACHO DOS MACHADOS","MG","04/2018","1338","219672","164.18"
"315450","RIACHO DOS MACHADOS","MG","01/2019","1204","202785","168.43"
"315450","RIACHO DOS MACHADOS","MG","02/2019","1200","202432.00","168.69"
"315450","RIACHO DOS MACHADOS","MG","03/2019","1212","205372","169.45"
"315450","RIACHO DOS MACHADOS","MG","04/2019","1215","204412.00","168.24"
"315450","RIACHO DOS MACHADOS","MG","05/2019","1218","204400","167.82"
"315450","RIACHO DOS MACHADOS","MG","06/2019","1194","200055","167.55"
"315450","RIACHO DOS MACHADOS","MG","07/2019","1186","199620","168.31"
"315450","RIACHO DOS MACHADOS","MG","08/2019","1184","198936","168.02"
"315450","RIACHO DOS MACHADOS","MG","12/2019","1143","192168","168.13"
"315450","RIACHO DOS MACHADOS","MG","09/2019","1168","196019","167.82"
"315450","RIACHO DOS MACHADOS","MG","10/2019","1162","195358","168.12"
"315450","RIACHO DOS MACHADOS","MG","11/2019","1144","193629","169.26"
"315450","RIACHO DOS MACHADOS","MG","01/2020","1142","191350.00","167.56"
"315450","RIACHO DOS MACHADOS","MG","03/2020","1097","184093","167.81"
"315450","RIACHO DOS MACHADOS","MG","04/2020","1187","4094","3.45"
"315450","RIACHO DOS MACHADOS","MG","05/2020","1194","7380","6.18"
"315450","RIACHO DOS MACHADOS","MG","02/2018","1355","222750","164.39"
"315450","RIACHO DOS MACHADOS","MG","06/2020","1194","4717","3.95"
"315450","RIACHO DOS MACHADOS","MG","07/2020","1194","4710","3.94"
"315450","RIACHO DOS MACHADOS","MG","08/2020","1195","9420","7.88"
"315450","RIACHO DOS MACHADOS","MG","09/2020","1192","23016","19.31"
"315450","RIACHO DOS MACHADOS","MG","10/2020","1192","25109","21.06"
"315450","RIACHO DOS MACHADOS","MG","11/2020","1192","25489","21.38"
"315450","RIACHO DOS MACHADOS","MG","12/2020","1192","27041","22.69"
"315450","RIACHO DOS MACHADOS","MG","01/2021","1197","200384","167.41"
"315450","RIACHO DOS MACHADOS","MG","02/2021","1183","193784","163.81"
"315450","RIACHO DOS MACHADOS","MG","03/2021","1192","196316","164.69"
"315450","RIACHO DOS MACHADOS","MG","04/2021","1194","68090","57.03"
"315450","RIACHO DOS MACHADOS","MG","05/2021","1194","74441","62.35"
"315450","RIACHO DOS MACHADOS","MG","06/2021","1194","75709","63.41"
"315450","RIACHO DOS MACHADOS","MG","07/2021","1194","77890","65.23"
"315450","RIACHO DOS MACHADOS","MG","08/2021","1194","81069","67.90"
"315450","RIACHO DOS MACHADOS","MG","05/2018","1330","218871","164.56"
"315450","RIACHO DOS MACHADOS","MG","09/2021","1194","82899","69.43"
"315450","RIACHO DOS MACHADOS","MG","02/2020","1140","189393","166.13"
"315460","RIBEIRÃO DAS NEVES","MG","04/2021","18850","1794585","95.20"
"315460","RIBEIRÃO DAS NEVES","MG","12/2019","14304","2777961","194.21"
"315460","RIBEIRÃO DAS NEVES","MG","02/2020","14248","2772950","194.62"
"315460","RIBEIRÃO DAS NEVES","MG","01/2018","12949","1867169","144.19"
"315460","RIBEIRÃO DAS NEVES","MG","02/2018","13258","1918294","144.69"
"315460","RIBEIRÃO DAS NEVES","MG","03/2018","13529","1957155","144.66"
"315460","RIBEIRÃO DAS NEVES","MG","04/2018","13860","2025812","146.16"
"315460","RIBEIRÃO DAS NEVES","MG","05/2018","14177","2097808","147.97"
"315460","RIBEIRÃO DAS NEVES","MG","06/2018","13400","2062376","153.91"
"315460","RIBEIRÃO DAS NEVES","MG","07/2018","13618","2231634","163.87"
"315460","RIBEIRÃO DAS NEVES","MG","08/2018","14008","2318986","165.55"
"315460","RIBEIRÃO DAS NEVES","MG","09/2018","13728","2337386","170.26"
"315460","RIBEIRÃO DAS NEVES","MG","10/2018","14292","2468325","172.71"
"315460","RIBEIRÃO DAS NEVES","MG","11/2018","14826","2584926","174.35"
"315460","RIBEIRÃO DAS NEVES","MG","12/2018","14497","2570488","177.31"
"315460","RIBEIRÃO DAS NEVES","MG","01/2019","14320","2563685","179.03"
"315460","RIBEIRÃO DAS NEVES","MG","02/2019","14671","2621146.00","178.66"
"315460","RIBEIRÃO DAS NEVES","MG","03/2019","15050","2691652","178.85"
"315460","RIBEIRÃO DAS NEVES","MG","04/2019","15331","2758600.00","179.94"
"315460","RIBEIRÃO DAS NEVES","MG","05/2019","15900","2892467","181.92"
"315460","RIBEIRÃO DAS NEVES","MG","06/2019","15479","2828766","182.75"
"315460","RIBEIRÃO DAS NEVES","MG","07/2019","15179","2812010","185.26"
"315460","RIBEIRÃO DAS NEVES","MG","08/2019","15203","2827788","186.00"
"315460","RIBEIRÃO DAS NEVES","MG","09/2019","14697","2755967","187.52"
"315460","RIBEIRÃO DAS NEVES","MG","10/2019","14705","2789499","189.70"
"315460","RIBEIRÃO DAS NEVES","MG","11/2019","14281","2755032","192.92"
"315460","RIBEIRÃO DAS NEVES","MG","01/2020","14241","2776192.00","194.94"
"315460","RIBEIRÃO DAS NEVES","MG","03/2020","13783","2713233","196.85"
"315460","RIBEIRÃO DAS NEVES","MG","04/2020","17465","246466","14.11"
"315460","RIBEIRÃO DAS NEVES","MG","05/2020","17456","217995","12.49"
"315460","RIBEIRÃO DAS NEVES","MG","06/2020","17456","218995","12.55"
"315460","RIBEIRÃO DAS NEVES","MG","07/2020","17456","226897","13.00"
"315460","RIBEIRÃO DAS NEVES","MG","08/2020","17456","430094","24.64"
"315460","RIBEIRÃO DAS NEVES","MG","09/2020","17441","546350","31.33"
"315460","RIBEIRÃO DAS NEVES","MG","10/2020","17441","575084","32.97"
"315460","RIBEIRÃO DAS NEVES","MG","11/2020","17441","605103","34.69"
"315460","RIBEIRÃO DAS NEVES","MG","12/2020","17441","636834","36.51"
"315460","RIBEIRÃO DAS NEVES","MG","01/2021","17415","3470985","199.31"
"315460","RIBEIRÃO DAS NEVES","MG","02/2021","17244","3368680","195.35"
"315460","RIBEIRÃO DAS NEVES","MG","03/2021","18444","3608215","195.63"
"315460","RIBEIRÃO DAS NEVES","MG","05/2021","18850","1819927","96.55"
"315460","RIBEIRÃO DAS NEVES","MG","06/2021","18850","1846552","97.96"
"315460","RIBEIRÃO DAS NEVES","MG","07/2021","18850","1868431","99.12"
"315460","RIBEIRÃO DAS NEVES","MG","08/2021","18788","1885421","100.35"
"315460","RIBEIRÃO DAS NEVES","MG","09/2021","18788","1920914","102.24"
"315460","RIBEIRÃO DAS NEVES","MG","10/2021","18787","1955800","104.10"
"315470","RIBEIRÃO VERMELHO","MG","09/2021","207","27230","131.55"
"315470","RIBEIRÃO VERMELHO","MG","01/2018","183","39243","214.44"
"315470","RIBEIRÃO VERMELHO","MG","02/2018","190","41146","216.56"
"315470","RIBEIRÃO VERMELHO","MG","03/2018","195","42277","216.81"
"315470","RIBEIRÃO VERMELHO","MG","04/2018","186","40379","217.09"
"315470","RIBEIRÃO VERMELHO","MG","05/2018","188","41668","221.64"
"315470","RIBEIRÃO VERMELHO","MG","06/2018","182","40837","224.38"
"315470","RIBEIRÃO VERMELHO","MG","07/2018","185","43669","236.05"
"315470","RIBEIRÃO VERMELHO","MG","08/2018","186","43740","235.16"
"315470","RIBEIRÃO VERMELHO","MG","09/2018","183","41895","228.93"
"315470","RIBEIRÃO VERMELHO","MG","10/2018","187","42481","227.17"
"315470","RIBEIRÃO VERMELHO","MG","12/2019","185","41901","226.49"
"315470","RIBEIRÃO VERMELHO","MG","11/2018","191","43054","225.41"
"315470","RIBEIRÃO VERMELHO","MG","12/2018","192","42654","222.16"
"315470","RIBEIRÃO VERMELHO","MG","01/2019","185","41724","225.54"
"315470","RIBEIRÃO VERMELHO","MG","02/2019","187","42156.00","225.43"
"315470","RIBEIRÃO VERMELHO","MG","03/2019","196","44274","225.89"
"315470","RIBEIRÃO VERMELHO","MG","04/2019","199","44222.00","222.22"
"315470","RIBEIRÃO VERMELHO","MG","05/2019","207","46134","222.87"
"315470","RIBEIRÃO VERMELHO","MG","06/2019","202","45840","226.93"
"315470","RIBEIRÃO VERMELHO","MG","07/2019","197","44575","226.27"
"315470","RIBEIRÃO VERMELHO","MG","08/2019","198","45264","228.61"
"315470","RIBEIRÃO VERMELHO","MG","09/2019","186","41650","223.92"
"315470","RIBEIRÃO VERMELHO","MG","10/2019","185","41632","225.04"
"315470","RIBEIRÃO VERMELHO","MG","11/2019","185","41547","224.58"
"315470","RIBEIRÃO VERMELHO","MG","01/2020","184","40861.00","222.07"
"315470","RIBEIRÃO VERMELHO","MG","02/2020","185","41040","221.84"
"315470","RIBEIRÃO VERMELHO","MG","03/2020","174","39731","228.34"
"315470","RIBEIRÃO VERMELHO","MG","04/2020","210","2477","11.80"
"315470","RIBEIRÃO VERMELHO","MG","05/2020","210","2478","11.80"
"315470","RIBEIRÃO VERMELHO","MG","06/2020","210","2567","12.22"
"315470","RIBEIRÃO VERMELHO","MG","07/2020","210","2567","12.22"
"315470","RIBEIRÃO VERMELHO","MG","08/2020","210","5136","24.46"
"315470","RIBEIRÃO VERMELHO","MG","09/2020","210","11137","53.03"
"315470","RIBEIRÃO VERMELHO","MG","10/2020","210","12472","59.39"
"315470","RIBEIRÃO VERMELHO","MG","11/2020","210","13398","63.80"
"315470","RIBEIRÃO VERMELHO","MG","12/2020","210","14057","66.94"
"315470","RIBEIRÃO VERMELHO","MG","01/2021","211","46130","218.63"
"315470","RIBEIRÃO VERMELHO","MG","02/2021","208","44929","216.00"
"315470","RIBEIRÃO VERMELHO","MG","03/2021","207","44482","214.89"
"315470","RIBEIRÃO VERMELHO","MG","10/2021","207","27409","132.41"
"315470","RIBEIRÃO VERMELHO","MG","04/2021","207","26233","126.73"
"315470","RIBEIRÃO VERMELHO","MG","05/2021","207","26371","127.40"
"315470","RIBEIRÃO VERMELHO","MG","06/2021","207","26331","127.20"
"315470","RIBEIRÃO VERMELHO","MG","07/2021","207","26827","129.60"
"315470","RIBEIRÃO VERMELHO","MG","08/2021","207","27050","130.68"
"315480","RIO ACIMA","MG","11/2020","354","11511","32.52"
"315480","RIO ACIMA","MG","06/2021","361","25748","71.32"
"315480","RIO ACIMA","MG","05/2021","361","24599","68.14"
"315480","RIO ACIMA","MG","04/2021","361","24255","67.19"
"315480","RIO ACIMA","MG","03/2021","359","57154","159.20"
"315480","RIO ACIMA","MG","02/2021","360","57036","158.43"
"315480","RIO ACIMA","MG","01/2021","350","58143","166.12"
"315480","RIO ACIMA","MG","12/2020","354","12745","36.00"
"315480","RIO ACIMA","MG","10/2020","354","10935","30.89"
"315480","RIO ACIMA","MG","09/2020","354","10723","30.29"
"315480","RIO ACIMA","MG","08/2020","355","5698","16.05"
"315480","RIO ACIMA","MG","07/2020","355","2849","8.03"
"315480","RIO ACIMA","MG","06/2020","355","2387","6.72"
"315480","RIO ACIMA","MG","05/2020","355","2387","6.72"
"315480","RIO ACIMA","MG","04/2020","355","2558","7.21"
"315480","RIO ACIMA","MG","03/2020","344","55152","160.33"
"315480","RIO ACIMA","MG","02/2020","313","52090","166.42"
"315480","RIO ACIMA","MG","01/2020","315","52035.00","165.19"
"315480","RIO ACIMA","MG","11/2019","316","52126","164.96"
"315480","RIO ACIMA","MG","10/2019","344","57540","167.27"
"315480","RIO ACIMA","MG","09/2019","343","55804","162.69"
"315480","RIO ACIMA","MG","08/2019","364","58979","162.03"
"315480","RIO ACIMA","MG","07/2019","371","61118","164.74"
"315480","RIO ACIMA","MG","06/2019","381","62894","165.08"
"315480","RIO ACIMA","MG","05/2019","392","63076","160.91"
"315480","RIO ACIMA","MG","04/2019","387","62421.00","161.29"
"315480","RIO ACIMA","MG","03/2019","380","60104","158.17"
"315480","RIO ACIMA","MG","02/2019","374","59729.00","159.70"
"315480","RIO ACIMA","MG","01/2019","367","59855","163.09"
"315480","RIO ACIMA","MG","12/2018","378","58557","154.91"
"315480","RIO ACIMA","MG","11/2018","385","60227","156.43"
"315480","RIO ACIMA","MG","10/2018","369","58534","158.63"
"315480","RIO ACIMA","MG","09/2018","365","58209","159.48"
"315480","RIO ACIMA","MG","08/2018","378","59398","157.14"
"315480","RIO ACIMA","MG","07/2018","368","56043","152.29"
"315480","RIO ACIMA","MG","06/2018","357","51789","145.07"
"315480","RIO ACIMA","MG","05/2018","361","51305","142.12"
"315480","RIO ACIMA","MG","04/2018","345","48103","139.43"
"315480","RIO ACIMA","MG","03/2018","395","54623","138.29"
"315480","RIO ACIMA","MG","02/2018","396","54931","138.71"
"315480","RIO ACIMA","MG","01/2018","394","54182","137.52"
"315480","RIO ACIMA","MG","12/2019","315","52173","165.63"
"315480","RIO ACIMA","MG","07/2021","361","26466","73.31"
"315480","RIO ACIMA","MG","08/2021","360","27301","75.84"
"315480","RIO ACIMA","MG","09/2021","360","27570","76.58"
"315480","RIO ACIMA","MG","10/2021","360","28391","78.86"
"315490","RIO CASCA","MG","01/2018","1029","150258","146.02"
"315490","RIO CASCA","MG","11/2020","927","23918","25.80"
"315490","RIO CASCA","MG","10/2020","927","23647","25.51"
"315490","RIO CASCA","MG","08/2020","931","12512","13.44"
"315490","RIO CASCA","MG","07/2020","931","6468","6.95"
"315490","RIO CASCA","MG","06/2020","931","6338","6.81"
"315490","RIO CASCA","MG","05/2020","931","5838","6.27"
"315490","RIO CASCA","MG","04/2020","932","6957","7.46"
"315490","RIO CASCA","MG","03/2020","910","142564","156.66"
"315490","RIO CASCA","MG","02/2020","820","129772","158.26"
"315490","RIO CASCA","MG","01/2020","825","130084.00","157.68"
"315490","RIO CASCA","MG","11/2019","833","132715","159.32"
"315490","RIO CASCA","MG","10/2019","856","135357","158.13"
"315490","RIO CASCA","MG","09/2019","861","135229","157.06"
"315490","RIO CASCA","MG","08/2019","876","138474","158.08"
"315490","RIO CASCA","MG","07/2019","884","140089","158.47"
"315490","RIO CASCA","MG","06/2019","899","141479","157.37"
"315490","RIO CASCA","MG","05/2019","918","143455","156.27"
"315490","RIO CASCA","MG","04/2019","910","142189.00","156.25"
"315490","RIO CASCA","MG","03/2019","919","143574","156.23"
"315490","RIO CASCA","MG","02/2019","911","142068.00","155.95"
"315490","RIO CASCA","MG","01/2019","905","141582","156.44"
"315490","RIO CASCA","MG","12/2018","938","146747","156.45"
"315490","RIO CASCA","MG","11/2018","984","152713","155.20"
"315490","RIO CASCA","MG","10/2018","989","154208","155.92"
"315490","RIO CASCA","MG","09/2018","969","151471","156.32"
"315490","RIO CASCA","MG","08/2018","993","154504","155.59"
"315490","RIO CASCA","MG","07/2018","991","154338","155.74"
"315490","RIO CASCA","MG","06/2018","995","144738","145.47"
"315490","RIO CASCA","MG","09/2020","927","20506","22.12"
"315490","RIO CASCA","MG","05/2018","1063","154584","145.42"
"315490","RIO CASCA","MG","04/2018","1045","153214","146.62"
"315490","RIO CASCA","MG","03/2018","1026","150683","146.86"
"315490","RIO CASCA","MG","02/2018","1027","150144","146.20"
"315490","RIO CASCA","MG","12/2019","828","131734","159.10"
"315490","RIO CASCA","MG","10/2021","1048","73543","70.17"
"315490","RIO CASCA","MG","09/2021","1048","71991","68.69"
"315490","RIO CASCA","MG","08/2021","1048","69999","66.79"
"315490","RIO CASCA","MG","07/2021","1049","68352","65.16"
"315490","RIO CASCA","MG","06/2021","1049","66584","63.47"
"315490","RIO CASCA","MG","05/2021","1049","64949","61.92"
"315490","RIO CASCA","MG","04/2021","1049","63562","60.59"
"315490","RIO CASCA","MG","03/2021","1035","163485","157.96"
"315490","RIO CASCA","MG","02/2021","1029","161049","156.51"
"315490","RIO CASCA","MG","01/2021","928","156042","168.15"
"315490","RIO CASCA","MG","12/2020","927","25352","27.35"
"315500","RIO DOCE","MG","05/2021","199","22487","113.00"
