"Código","Unidade Territorial","UF","Referência","Idosos que recebem o Benefício de Prestação Continuada (BPC) por Município pagador"
"315895","SANTANA DO PARAÍSO","MG","02/2019","148"
"315895","SANTANA DO PARAÍSO","MG","07/2020","148"
"315895","SANTANA DO PARAÍSO","MG","03/2019","147"
"315895","SANTANA DO PARAÍSO","MG","04/2019","147"
"315895","SANTANA DO PARAÍSO","MG","06/2020","150"
"315895","SANTANA DO PARAÍSO","MG","05/2019","146"
"315895","SANTANA DO PARAÍSO","MG","06/2019","144"
"315895","SANTANA DO PARAÍSO","MG","07/2019","143"
"315895","SANTANA DO PARAÍSO","MG","08/2019","142"
"315895","SANTANA DO PARAÍSO","MG","09/2019","140"
"315900","SANTANA DO RIACHO","MG","03/2020","38"
"315900","SANTANA DO RIACHO","MG","12/2019","38"
"315900","SANTANA DO RIACHO","MG","09/2020","36"
"315900","SANTANA DO RIACHO","MG","08/2020","36"
"315900","SANTANA DO RIACHO","MG","07/2020","38"
"315900","SANTANA DO RIACHO","MG","06/2020","38"
"315900","SANTANA DO RIACHO","MG","05/2020","38"
"315900","SANTANA DO RIACHO","MG","04/2020","38"
"315900","SANTANA DO RIACHO","MG","02/2020","37"
"315900","SANTANA DO RIACHO","MG","01/2020","37"
"315900","SANTANA DO RIACHO","MG","11/2019","36"
"315900","SANTANA DO RIACHO","MG","10/2019","34"
"315900","SANTANA DO RIACHO","MG","09/2019","34"
"315900","SANTANA DO RIACHO","MG","08/2019","35"
"315900","SANTANA DO RIACHO","MG","07/2019","35"
"315900","SANTANA DO RIACHO","MG","06/2019","35"
"315900","SANTANA DO RIACHO","MG","05/2019","35"
"315900","SANTANA DO RIACHO","MG","04/2019","35"
"315900","SANTANA DO RIACHO","MG","03/2019","35"
"315900","SANTANA DO RIACHO","MG","02/2019","36"
"315900","SANTANA DO RIACHO","MG","01/2019","37"
"315900","SANTANA DO RIACHO","MG","12/2018","38"
"315900","SANTANA DO RIACHO","MG","11/2018","38"
"315900","SANTANA DO RIACHO","MG","10/2018","37"
"315900","SANTANA DO RIACHO","MG","09/2018","37"
"315900","SANTANA DO RIACHO","MG","08/2018","37"
"315900","SANTANA DO RIACHO","MG","07/2018","38"
"315900","SANTANA DO RIACHO","MG","06/2018","37"
"315900","SANTANA DO RIACHO","MG","05/2018","37"
"315900","SANTANA DO RIACHO","MG","04/2018","37"
"315900","SANTANA DO RIACHO","MG","03/2018","36"
"315900","SANTANA DO RIACHO","MG","02/2018","36"
"315900","SANTANA DO RIACHO","MG","01/2018","37"
"315900","SANTANA DO RIACHO","MG","01/2021","35"
"315900","SANTANA DO RIACHO","MG","02/2021","36"
"315900","SANTANA DO RIACHO","MG","03/2021","35"
"315900","SANTANA DO RIACHO","MG","04/2021","35"
"315900","SANTANA DO RIACHO","MG","05/2021","34"
"315900","SANTANA DO RIACHO","MG","06/2021","36"
"315900","SANTANA DO RIACHO","MG","07/2021","35"
"315900","SANTANA DO RIACHO","MG","08/2021","37"
"315900","SANTANA DO RIACHO","MG","09/2021","38"
"315900","SANTANA DO RIACHO","MG","10/2021","38"
"315900","SANTANA DO RIACHO","MG","11/2021","38"
"315900","SANTANA DO RIACHO","MG","12/2021","38"
"315900","SANTANA DO RIACHO","MG","12/2020","35"
"315900","SANTANA DO RIACHO","MG","11/2020","36"
"315900","SANTANA DO RIACHO","MG","10/2020","36"
"315910","SANTANA DOS MONTES","MG","07/2019","13"
"315910","SANTANA DOS MONTES","MG","12/2019","15"
"315910","SANTANA DOS MONTES","MG","01/2021","16"
"315910","SANTANA DOS MONTES","MG","10/2020","17"
"315910","SANTANA DOS MONTES","MG","09/2020","16"
"315910","SANTANA DOS MONTES","MG","08/2020","16"
"315910","SANTANA DOS MONTES","MG","02/2021","16"
"315910","SANTANA DOS MONTES","MG","07/2020","16"
"315910","SANTANA DOS MONTES","MG","06/2020","17"
"315910","SANTANA DOS MONTES","MG","05/2020","17"
"315910","SANTANA DOS MONTES","MG","04/2020","16"
"315910","SANTANA DOS MONTES","MG","03/2020","15"
"315910","SANTANA DOS MONTES","MG","02/2020","15"
"315910","SANTANA DOS MONTES","MG","01/2020","15"
"315910","SANTANA DOS MONTES","MG","11/2019","15"
"315910","SANTANA DOS MONTES","MG","10/2019","13"
"315910","SANTANA DOS MONTES","MG","09/2019","13"
"315910","SANTANA DOS MONTES","MG","08/2019","13"
"315910","SANTANA DOS MONTES","MG","11/2020","17"
"315910","SANTANA DOS MONTES","MG","12/2020","17"
"315910","SANTANA DOS MONTES","MG","12/2021","18"
"315910","SANTANA DOS MONTES","MG","11/2021","18"
"315910","SANTANA DOS MONTES","MG","10/2021","18"
"315910","SANTANA DOS MONTES","MG","09/2021","18"
"315910","SANTANA DOS MONTES","MG","08/2021","17"
"315910","SANTANA DOS MONTES","MG","07/2021","17"
"315910","SANTANA DOS MONTES","MG","06/2021","17"
"315910","SANTANA DOS MONTES","MG","05/2021","16"
"315910","SANTANA DOS MONTES","MG","04/2021","16"
"315910","SANTANA DOS MONTES","MG","03/2021","16"
"315910","SANTANA DOS MONTES","MG","01/2018","14"
"315910","SANTANA DOS MONTES","MG","02/2018","14"
"315910","SANTANA DOS MONTES","MG","03/2018","13"
"315910","SANTANA DOS MONTES","MG","04/2018","13"
"315910","SANTANA DOS MONTES","MG","05/2018","13"
"315910","SANTANA DOS MONTES","MG","06/2018","13"
"315910","SANTANA DOS MONTES","MG","07/2018","14"
"315910","SANTANA DOS MONTES","MG","08/2018","14"
"315910","SANTANA DOS MONTES","MG","09/2018","14"
"315910","SANTANA DOS MONTES","MG","10/2018","14"
"315910","SANTANA DOS MONTES","MG","11/2018","14"
"315910","SANTANA DOS MONTES","MG","12/2018","13"
"315910","SANTANA DOS MONTES","MG","01/2019","13"
"315910","SANTANA DOS MONTES","MG","02/2019","14"
"315910","SANTANA DOS MONTES","MG","03/2019","14"
"315910","SANTANA DOS MONTES","MG","04/2019","13"
"315910","SANTANA DOS MONTES","MG","05/2019","13"
"315910","SANTANA DOS MONTES","MG","06/2019","13"
"315920","SANTA RITA DE CALDAS","MG","12/2021","51"
"315920","SANTA RITA DE CALDAS","MG","08/2019","62"
"315920","SANTA RITA DE CALDAS","MG","12/2019","58"
"315920","SANTA RITA DE CALDAS","MG","03/2018","64"
"315920","SANTA RITA DE CALDAS","MG","04/2018","64"
"315920","SANTA RITA DE CALDAS","MG","05/2018","64"
"315920","SANTA RITA DE CALDAS","MG","06/2018","66"
"315920","SANTA RITA DE CALDAS","MG","07/2018","61"
"315920","SANTA RITA DE CALDAS","MG","08/2018","61"
"315920","SANTA RITA DE CALDAS","MG","09/2018","63"
"315920","SANTA RITA DE CALDAS","MG","10/2018","65"
"315920","SANTA RITA DE CALDAS","MG","11/2018","67"
"315920","SANTA RITA DE CALDAS","MG","12/2018","66"
"315920","SANTA RITA DE CALDAS","MG","01/2019","65"
"315920","SANTA RITA DE CALDAS","MG","02/2019","65"
"315920","SANTA RITA DE CALDAS","MG","03/2019","62"
"315920","SANTA RITA DE CALDAS","MG","04/2019","62"
"315920","SANTA RITA DE CALDAS","MG","05/2019","61"
"315920","SANTA RITA DE CALDAS","MG","06/2019","61"
"315920","SANTA RITA DE CALDAS","MG","07/2019","62"
"315920","SANTA RITA DE CALDAS","MG","09/2019","62"
"315920","SANTA RITA DE CALDAS","MG","10/2019","60"
"315920","SANTA RITA DE CALDAS","MG","11/2019","58"
"315920","SANTA RITA DE CALDAS","MG","01/2020","60"
"315920","SANTA RITA DE CALDAS","MG","02/2020","57"
"315920","SANTA RITA DE CALDAS","MG","03/2020","57"
"315920","SANTA RITA DE CALDAS","MG","04/2020","56"
"315920","SANTA RITA DE CALDAS","MG","05/2020","58"
"315920","SANTA RITA DE CALDAS","MG","06/2020","55"
"315920","SANTA RITA DE CALDAS","MG","07/2020","54"
"315920","SANTA RITA DE CALDAS","MG","08/2020","53"
"315920","SANTA RITA DE CALDAS","MG","09/2020","54"
"315920","SANTA RITA DE CALDAS","MG","10/2020","53"
"315920","SANTA RITA DE CALDAS","MG","11/2020","53"
"315920","SANTA RITA DE CALDAS","MG","12/2020","52"
"315920","SANTA RITA DE CALDAS","MG","01/2021","52"
"315920","SANTA RITA DE CALDAS","MG","02/2021","53"
"315920","SANTA RITA DE CALDAS","MG","03/2021","55"
"315920","SANTA RITA DE CALDAS","MG","04/2021","54"
"315920","SANTA RITA DE CALDAS","MG","05/2021","55"
"315920","SANTA RITA DE CALDAS","MG","06/2021","54"
"315920","SANTA RITA DE CALDAS","MG","07/2021","52"
"315920","SANTA RITA DE CALDAS","MG","08/2021","51"
"315920","SANTA RITA DE CALDAS","MG","09/2021","52"
"315920","SANTA RITA DE CALDAS","MG","10/2021","52"
"315920","SANTA RITA DE CALDAS","MG","11/2021","50"
"315920","SANTA RITA DE CALDAS","MG","02/2018","63"
"315920","SANTA RITA DE CALDAS","MG","01/2018","64"
"315930","SANTA RITA DE JACUTINGA","MG","04/2018","26"
"315930","SANTA RITA DE JACUTINGA","MG","12/2021","35"
"315930","SANTA RITA DE JACUTINGA","MG","11/2021","36"
"315930","SANTA RITA DE JACUTINGA","MG","10/2021","37"
"315930","SANTA RITA DE JACUTINGA","MG","09/2021","37"
"315930","SANTA RITA DE JACUTINGA","MG","08/2021","36"
"315930","SANTA RITA DE JACUTINGA","MG","07/2021","35"
"315930","SANTA RITA DE JACUTINGA","MG","06/2021","36"
"315930","SANTA RITA DE JACUTINGA","MG","05/2021","35"
"315930","SANTA RITA DE JACUTINGA","MG","04/2021","36"
"315930","SANTA RITA DE JACUTINGA","MG","03/2021","34"
"315930","SANTA RITA DE JACUTINGA","MG","02/2021","33"
"315930","SANTA RITA DE JACUTINGA","MG","01/2021","33"
"315930","SANTA RITA DE JACUTINGA","MG","12/2020","33"
"315930","SANTA RITA DE JACUTINGA","MG","11/2020","34"
"315930","SANTA RITA DE JACUTINGA","MG","10/2020","34"
"315930","SANTA RITA DE JACUTINGA","MG","09/2020","34"
"315930","SANTA RITA DE JACUTINGA","MG","08/2020","32"
"315930","SANTA RITA DE JACUTINGA","MG","07/2020","31"
"315930","SANTA RITA DE JACUTINGA","MG","06/2020","31"
"315930","SANTA RITA DE JACUTINGA","MG","05/2020","31"
"315930","SANTA RITA DE JACUTINGA","MG","04/2020","31"
"315930","SANTA RITA DE JACUTINGA","MG","03/2020","31"
"315930","SANTA RITA DE JACUTINGA","MG","02/2020","30"
"315930","SANTA RITA DE JACUTINGA","MG","01/2020","29"
"315930","SANTA RITA DE JACUTINGA","MG","11/2019","28"
"315930","SANTA RITA DE JACUTINGA","MG","10/2019","28"
"315930","SANTA RITA DE JACUTINGA","MG","09/2019","28"
"315930","SANTA RITA DE JACUTINGA","MG","08/2019","29"
"315930","SANTA RITA DE JACUTINGA","MG","07/2019","30"
"315930","SANTA RITA DE JACUTINGA","MG","06/2019","30"
"315930","SANTA RITA DE JACUTINGA","MG","05/2019","30"
"315930","SANTA RITA DE JACUTINGA","MG","04/2019","30"
"315930","SANTA RITA DE JACUTINGA","MG","03/2019","30"
"315930","SANTA RITA DE JACUTINGA","MG","02/2019","29"
"315930","SANTA RITA DE JACUTINGA","MG","01/2019","29"
"315930","SANTA RITA DE JACUTINGA","MG","12/2018","29"
"315930","SANTA RITA DE JACUTINGA","MG","11/2018","29"
"315930","SANTA RITA DE JACUTINGA","MG","10/2018","29"
"315930","SANTA RITA DE JACUTINGA","MG","09/2018","29"
"315930","SANTA RITA DE JACUTINGA","MG","08/2018","30"
"315930","SANTA RITA DE JACUTINGA","MG","07/2018","29"
"315930","SANTA RITA DE JACUTINGA","MG","06/2018","28"
"315930","SANTA RITA DE JACUTINGA","MG","05/2018","26"
"315930","SANTA RITA DE JACUTINGA","MG","03/2018","26"
"315930","SANTA RITA DE JACUTINGA","MG","02/2018","26"
"315930","SANTA RITA DE JACUTINGA","MG","01/2018","25"
"315930","SANTA RITA DE JACUTINGA","MG","12/2019","28"
"315935","SANTA RITA DE MINAS","MG","12/2019","30"
"315935","SANTA RITA DE MINAS","MG","07/2019","32"
"315935","SANTA RITA DE MINAS","MG","08/2019","32"
"315935","SANTA RITA DE MINAS","MG","09/2019","33"
"315935","SANTA RITA DE MINAS","MG","10/2019","32"
"315935","SANTA RITA DE MINAS","MG","11/2019","32"
"315935","SANTA RITA DE MINAS","MG","01/2020","29"
"315935","SANTA RITA DE MINAS","MG","02/2020","29"
"315935","SANTA RITA DE MINAS","MG","03/2020","30"
"315935","SANTA RITA DE MINAS","MG","04/2020","30"
"315935","SANTA RITA DE MINAS","MG","05/2020","30"
"315935","SANTA RITA DE MINAS","MG","06/2020","30"
"315935","SANTA RITA DE MINAS","MG","07/2020","31"
"315935","SANTA RITA DE MINAS","MG","08/2020","30"
"315935","SANTA RITA DE MINAS","MG","10/2020","28"
"315935","SANTA RITA DE MINAS","MG","11/2020","28"
"315935","SANTA RITA DE MINAS","MG","12/2020","28"
"315935","SANTA RITA DE MINAS","MG","01/2021","28"
"315935","SANTA RITA DE MINAS","MG","06/2019","32"
"315935","SANTA RITA DE MINAS","MG","05/2019","32"
"315935","SANTA RITA DE MINAS","MG","04/2019","32"
"315935","SANTA RITA DE MINAS","MG","03/2019","33"
"315935","SANTA RITA DE MINAS","MG","02/2019","34"
"315935","SANTA RITA DE MINAS","MG","01/2019","34"
"315935","SANTA RITA DE MINAS","MG","12/2018","34"
"315935","SANTA RITA DE MINAS","MG","11/2018","34"
"315935","SANTA RITA DE MINAS","MG","10/2018","33"
"315935","SANTA RITA DE MINAS","MG","09/2018","33"
"315935","SANTA RITA DE MINAS","MG","08/2018","33"
"315935","SANTA RITA DE MINAS","MG","02/2021","27"
"315935","SANTA RITA DE MINAS","MG","07/2018","33"
"315935","SANTA RITA DE MINAS","MG","06/2018","32"
"315935","SANTA RITA DE MINAS","MG","05/2018","32"
"315935","SANTA RITA DE MINAS","MG","04/2018","32"
"315935","SANTA RITA DE MINAS","MG","03/2018","32"
"315935","SANTA RITA DE MINAS","MG","09/2020","29"
"315935","SANTA RITA DE MINAS","MG","02/2018","32"
"315935","SANTA RITA DE MINAS","MG","01/2018","32"
"315935","SANTA RITA DE MINAS","MG","04/2021","26"
"315935","SANTA RITA DE MINAS","MG","05/2021","26"
"315935","SANTA RITA DE MINAS","MG","11/2021","24"
"315935","SANTA RITA DE MINAS","MG","06/2021","25"
"315935","SANTA RITA DE MINAS","MG","07/2021","25"
"315935","SANTA RITA DE MINAS","MG","08/2021","26"
"315935","SANTA RITA DE MINAS","MG","09/2021","26"
"315935","SANTA RITA DE MINAS","MG","10/2021","25"
"315935","SANTA RITA DE MINAS","MG","12/2021","23"
"315935","SANTA RITA DE MINAS","MG","03/2021","26"
"315940","SANTA RITA DE IBITIPOCA","MG","02/2018","23"
"315940","SANTA RITA DE IBITIPOCA","MG","01/2019","24"
"315940","SANTA RITA DE IBITIPOCA","MG","02/2019","24"
"315940","SANTA RITA DE IBITIPOCA","MG","03/2019","24"
"315940","SANTA RITA DE IBITIPOCA","MG","04/2019","22"
"315940","SANTA RITA DE IBITIPOCA","MG","05/2019","23"
"315940","SANTA RITA DE IBITIPOCA","MG","06/2019","23"
"315940","SANTA RITA DE IBITIPOCA","MG","07/2019","24"
"315940","SANTA RITA DE IBITIPOCA","MG","08/2019","26"
"315940","SANTA RITA DE IBITIPOCA","MG","09/2019","26"
"315940","SANTA RITA DE IBITIPOCA","MG","10/2019","26"
"315940","SANTA RITA DE IBITIPOCA","MG","11/2019","26"
"315940","SANTA RITA DE IBITIPOCA","MG","01/2020","26"
"315940","SANTA RITA DE IBITIPOCA","MG","02/2020","26"
"315940","SANTA RITA DE IBITIPOCA","MG","03/2020","27"
"315940","SANTA RITA DE IBITIPOCA","MG","04/2020","27"
"315940","SANTA RITA DE IBITIPOCA","MG","05/2020","26"
"315940","SANTA RITA DE IBITIPOCA","MG","06/2020","27"
"315940","SANTA RITA DE IBITIPOCA","MG","07/2020","27"
"315940","SANTA RITA DE IBITIPOCA","MG","08/2020","27"
"315940","SANTA RITA DE IBITIPOCA","MG","10/2020","27"
"315940","SANTA RITA DE IBITIPOCA","MG","11/2020","27"
"315940","SANTA RITA DE IBITIPOCA","MG","12/2020","27"
"315940","SANTA RITA DE IBITIPOCA","MG","09/2020","27"
"315940","SANTA RITA DE IBITIPOCA","MG","01/2021","27"
"315940","SANTA RITA DE IBITIPOCA","MG","02/2021","27"
"315940","SANTA RITA DE IBITIPOCA","MG","06/2021","26"
"315940","SANTA RITA DE IBITIPOCA","MG","03/2021","26"
"315940","SANTA RITA DE IBITIPOCA","MG","12/2019","26"
"315940","SANTA RITA DE IBITIPOCA","MG","04/2021","26"
"315940","SANTA RITA DE IBITIPOCA","MG","12/2021","27"
"315940","SANTA RITA DE IBITIPOCA","MG","11/2021","26"
"315940","SANTA RITA DE IBITIPOCA","MG","10/2021","26"
"315940","SANTA RITA DE IBITIPOCA","MG","05/2021","26"
"315940","SANTA RITA DE IBITIPOCA","MG","09/2021","26"
"315940","SANTA RITA DE IBITIPOCA","MG","08/2021","27"
"315940","SANTA RITA DE IBITIPOCA","MG","07/2021","26"
"315940","SANTA RITA DE IBITIPOCA","MG","01/2018","22"
"315940","SANTA RITA DE IBITIPOCA","MG","12/2018","24"
"315940","SANTA RITA DE IBITIPOCA","MG","03/2018","23"
"315940","SANTA RITA DE IBITIPOCA","MG","04/2018","23"
"315940","SANTA RITA DE IBITIPOCA","MG","05/2018","25"
"315940","SANTA RITA DE IBITIPOCA","MG","06/2018","24"
"315940","SANTA RITA DE IBITIPOCA","MG","07/2018","24"
"315940","SANTA RITA DE IBITIPOCA","MG","08/2018","24"
"315940","SANTA RITA DE IBITIPOCA","MG","09/2018","23"
"315940","SANTA RITA DE IBITIPOCA","MG","10/2018","23"
"315940","SANTA RITA DE IBITIPOCA","MG","11/2018","23"
"315950","SANTA RITA DO ITUETO","MG","11/2019","12"
"315950","SANTA RITA DO ITUETO","MG","01/2018","19"
"315950","SANTA RITA DO ITUETO","MG","02/2018","18"
"315950","SANTA RITA DO ITUETO","MG","03/2018","18"
"315950","SANTA RITA DO ITUETO","MG","04/2018","19"
"315950","SANTA RITA DO ITUETO","MG","05/2018","19"
"315950","SANTA RITA DO ITUETO","MG","06/2018","19"
"315950","SANTA RITA DO ITUETO","MG","07/2018","19"
"315950","SANTA RITA DO ITUETO","MG","08/2018","18"
"315950","SANTA RITA DO ITUETO","MG","09/2018","19"
"315950","SANTA RITA DO ITUETO","MG","10/2018","19"
"315950","SANTA RITA DO ITUETO","MG","11/2018","13"
"315950","SANTA RITA DO ITUETO","MG","12/2018","13"
"315950","SANTA RITA DO ITUETO","MG","01/2019","13"
"315950","SANTA RITA DO ITUETO","MG","02/2019","13"
"315950","SANTA RITA DO ITUETO","MG","03/2019","13"
"315950","SANTA RITA DO ITUETO","MG","04/2019","13"
"315950","SANTA RITA DO ITUETO","MG","05/2019","12"
"315950","SANTA RITA DO ITUETO","MG","06/2019","12"
"315950","SANTA RITA DO ITUETO","MG","07/2019","12"
"315950","SANTA RITA DO ITUETO","MG","08/2019","12"
"315950","SANTA RITA DO ITUETO","MG","09/2019","11"
"315950","SANTA RITA DO ITUETO","MG","10/2019","11"
"315950","SANTA RITA DO ITUETO","MG","01/2020","11"
"315950","SANTA RITA DO ITUETO","MG","02/2020","11"
"315950","SANTA RITA DO ITUETO","MG","03/2020","11"
"315950","SANTA RITA DO ITUETO","MG","04/2020","10"
"315950","SANTA RITA DO ITUETO","MG","05/2020","10"
"315950","SANTA RITA DO ITUETO","MG","06/2020","10"
"315950","SANTA RITA DO ITUETO","MG","07/2020","10"
"315950","SANTA RITA DO ITUETO","MG","08/2020","9"
"315950","SANTA RITA DO ITUETO","MG","09/2020","9"
"315950","SANTA RITA DO ITUETO","MG","10/2020","8"
"315950","SANTA RITA DO ITUETO","MG","11/2020","7"
"315950","SANTA RITA DO ITUETO","MG","12/2020","7"
"315950","SANTA RITA DO ITUETO","MG","01/2021","7"
"315950","SANTA RITA DO ITUETO","MG","02/2021","7"
"315950","SANTA RITA DO ITUETO","MG","03/2021","8"
"315950","SANTA RITA DO ITUETO","MG","04/2021","8"
"315950","SANTA RITA DO ITUETO","MG","05/2021","9"
"315950","SANTA RITA DO ITUETO","MG","06/2021","9"
"315950","SANTA RITA DO ITUETO","MG","07/2021","9"
"315950","SANTA RITA DO ITUETO","MG","08/2021","8"
"315950","SANTA RITA DO ITUETO","MG","09/2021","8"
"315950","SANTA RITA DO ITUETO","MG","10/2021","8"
"315950","SANTA RITA DO ITUETO","MG","11/2021","8"
"315950","SANTA RITA DO ITUETO","MG","12/2021","8"
"315950","SANTA RITA DO ITUETO","MG","12/2019","11"
"315960","SANTA RITA DO SAPUCAÍ","MG","09/2021","286"
"315960","SANTA RITA DO SAPUCAÍ","MG","10/2021","286"
"315960","SANTA RITA DO SAPUCAÍ","MG","01/2018","298"
"315960","SANTA RITA DO SAPUCAÍ","MG","03/2018","298"
"315960","SANTA RITA DO SAPUCAÍ","MG","04/2018","297"
"315960","SANTA RITA DO SAPUCAÍ","MG","12/2021","285"
"315960","SANTA RITA DO SAPUCAÍ","MG","11/2021","284"
"315960","SANTA RITA DO SAPUCAÍ","MG","05/2018","295"
"315960","SANTA RITA DO SAPUCAÍ","MG","06/2018","299"
"315960","SANTA RITA DO SAPUCAÍ","MG","07/2018","297"
"315960","SANTA RITA DO SAPUCAÍ","MG","08/2018","297"
"315960","SANTA RITA DO SAPUCAÍ","MG","09/2018","293"
"315960","SANTA RITA DO SAPUCAÍ","MG","10/2018","293"
"315960","SANTA RITA DO SAPUCAÍ","MG","11/2018","291"
"315960","SANTA RITA DO SAPUCAÍ","MG","12/2019","279"
"315960","SANTA RITA DO SAPUCAÍ","MG","12/2018","288"
"315960","SANTA RITA DO SAPUCAÍ","MG","01/2019","291"
"315960","SANTA RITA DO SAPUCAÍ","MG","02/2019","290"
"315960","SANTA RITA DO SAPUCAÍ","MG","03/2019","290"
"315960","SANTA RITA DO SAPUCAÍ","MG","04/2019","289"
"315960","SANTA RITA DO SAPUCAÍ","MG","05/2019","286"
"315960","SANTA RITA DO SAPUCAÍ","MG","06/2019","287"
"315960","SANTA RITA DO SAPUCAÍ","MG","07/2019","281"
"315960","SANTA RITA DO SAPUCAÍ","MG","08/2019","279"
"315960","SANTA RITA DO SAPUCAÍ","MG","09/2019","278"
"315960","SANTA RITA DO SAPUCAÍ","MG","10/2019","280"
"315960","SANTA RITA DO SAPUCAÍ","MG","11/2019","279"
"315960","SANTA RITA DO SAPUCAÍ","MG","01/2020","279"
"315960","SANTA RITA DO SAPUCAÍ","MG","02/2020","276"
"315960","SANTA RITA DO SAPUCAÍ","MG","03/2020","279"
"315960","SANTA RITA DO SAPUCAÍ","MG","04/2020","278"
"315960","SANTA RITA DO SAPUCAÍ","MG","05/2020","282"
"315960","SANTA RITA DO SAPUCAÍ","MG","06/2020","281"
"315960","SANTA RITA DO SAPUCAÍ","MG","07/2020","281"
"315960","SANTA RITA DO SAPUCAÍ","MG","08/2020","282"
"315960","SANTA RITA DO SAPUCAÍ","MG","09/2020","282"
"315960","SANTA RITA DO SAPUCAÍ","MG","10/2020","280"
"315960","SANTA RITA DO SAPUCAÍ","MG","11/2020","281"
"315960","SANTA RITA DO SAPUCAÍ","MG","12/2020","280"
"315960","SANTA RITA DO SAPUCAÍ","MG","01/2021","279"
"315960","SANTA RITA DO SAPUCAÍ","MG","02/2021","279"
"315960","SANTA RITA DO SAPUCAÍ","MG","03/2021","283"
"315960","SANTA RITA DO SAPUCAÍ","MG","04/2021","286"
"315960","SANTA RITA DO SAPUCAÍ","MG","05/2021","287"
"315960","SANTA RITA DO SAPUCAÍ","MG","06/2021","287"
"315960","SANTA RITA DO SAPUCAÍ","MG","07/2021","289"
"315960","SANTA RITA DO SAPUCAÍ","MG","08/2021","286"
"315960","SANTA RITA DO SAPUCAÍ","MG","02/2018","299"
"315970","SANTA ROSA DA SERRA","MG","07/2019","7"
"315970","SANTA ROSA DA SERRA","MG","08/2021","7"
"315970","SANTA ROSA DA SERRA","MG","01/2018","8"
"315970","SANTA ROSA DA SERRA","MG","02/2018","8"
"315970","SANTA ROSA DA SERRA","MG","03/2018","9"
"315970","SANTA ROSA DA SERRA","MG","04/2018","9"
"315970","SANTA ROSA DA SERRA","MG","05/2018","9"
"315970","SANTA ROSA DA SERRA","MG","06/2018","8"
"315970","SANTA ROSA DA SERRA","MG","07/2018","8"
"315970","SANTA ROSA DA SERRA","MG","08/2018","7"
"315970","SANTA ROSA DA SERRA","MG","09/2018","7"
"315970","SANTA ROSA DA SERRA","MG","10/2018","7"
"315970","SANTA ROSA DA SERRA","MG","11/2018","7"
"315970","SANTA ROSA DA SERRA","MG","12/2018","7"
