"Código","Unidade Territorial","UF","Referência","Valor repassado aos idosos via Benefício de Prestação Continuada (BPC) por município pagador"
"314500","NOVA PONTE","MG","05/2018","100170"
"314500","NOVA PONTE","MG","06/2018","100170.00"
"314500","NOVA PONTE","MG","07/2018","101124"
"314500","NOVA PONTE","MG","08/2018","100170"
"314500","NOVA PONTE","MG","09/2018","99216"
"314500","NOVA PONTE","MG","10/2018","99216"
"314500","NOVA PONTE","MG","11/2018","96352.79"
"314500","NOVA PONTE","MG","12/2018","97308"
"314500","NOVA PONTE","MG","01/2019","101796"
"314500","NOVA PONTE","MG","02/2019","100798"
"314500","NOVA PONTE","MG","03/2019","101796"
"314500","NOVA PONTE","MG","04/2019","98802"
"314500","NOVA PONTE","MG","05/2019","97804"
"314500","NOVA PONTE","MG","06/2019","97804"
"314500","NOVA PONTE","MG","07/2019","97804"
"314500","NOVA PONTE","MG","08/2019","97804"
"314500","NOVA PONTE","MG","09/2019","95808"
"314500","NOVA PONTE","MG","10/2019","96806"
"314500","NOVA PONTE","MG","11/2019","94832.94"
"314500","NOVA PONTE","MG","01/2020","97666"
"314500","NOVA PONTE","MG","02/2020","98230"
"314500","NOVA PONTE","MG","03/2020","97185"
"314500","NOVA PONTE","MG","05/2020","91960"
"314500","NOVA PONTE","MG","06/2020","93005.00"
"314500","NOVA PONTE","MG","07/2020","91960"
"314500","NOVA PONTE","MG","08/2020","90915"
"314500","NOVA PONTE","MG","09/2020","89870"
"314500","NOVA PONTE","MG","10/2020","89870"
"314500","NOVA PONTE","MG","11/2020","86755.7"
"314500","NOVA PONTE","MG","12/2020","87780"
"314500","NOVA PONTE","MG","01/2021","92400"
"314500","NOVA PONTE","MG","02/2021","93500"
"314500","NOVA PONTE","MG","03/2021","92400"
"314500","NOVA PONTE","MG","04/2021","93500"
"314500","NOVA PONTE","MG","05/2021","94600"
"314500","NOVA PONTE","MG","06/2021","93500"
"314500","NOVA PONTE","MG","07/2021","93500"
"314500","NOVA PONTE","MG","08/2021","93500"
"314500","NOVA PONTE","MG","09/2021","95700"
"314500","NOVA PONTE","MG","10/2021","93500"
"314500","NOVA PONTE","MG","11/2021","93519.76"
"314500","NOVA PONTE","MG","12/2021","92400"
"314505","NOVA PORTEIRINHA","MG","09/2018","41022"
"314505","NOVA PORTEIRINHA","MG","10/2018","41022"
"314505","NOVA PORTEIRINHA","MG","11/2018","41976"
"314505","NOVA PORTEIRINHA","MG","12/2018","41976"
"314505","NOVA PORTEIRINHA","MG","01/2019","43912"
"314505","NOVA PORTEIRINHA","MG","02/2019","43912"
"314505","NOVA PORTEIRINHA","MG","04/2018","43884"
"314505","NOVA PORTEIRINHA","MG","03/2019","43912"
"314505","NOVA PORTEIRINHA","MG","04/2019","43912"
"314505","NOVA PORTEIRINHA","MG","05/2019","43912"
"314505","NOVA PORTEIRINHA","MG","06/2019","43912"
"314505","NOVA PORTEIRINHA","MG","07/2019","43912"
"314505","NOVA PORTEIRINHA","MG","08/2019","42914"
"314505","NOVA PORTEIRINHA","MG","09/2019","42914"
"314505","NOVA PORTEIRINHA","MG","10/2019","42914"
"314505","NOVA PORTEIRINHA","MG","11/2019","41929.17"
"314505","NOVA PORTEIRINHA","MG","01/2020","41560"
"314505","NOVA PORTEIRINHA","MG","02/2020","41800"
"314505","NOVA PORTEIRINHA","MG","03/2020","42845"
"314505","NOVA PORTEIRINHA","MG","04/2020","40755"
"314505","NOVA PORTEIRINHA","MG","05/2020","41800"
"314505","NOVA PORTEIRINHA","MG","06/2020","42845.00"
"314505","NOVA PORTEIRINHA","MG","07/2020","41800"
"314505","NOVA PORTEIRINHA","MG","08/2020","41800"
"314505","NOVA PORTEIRINHA","MG","09/2020","42845"
"314505","NOVA PORTEIRINHA","MG","10/2020","42845"
"314505","NOVA PORTEIRINHA","MG","11/2020","42848.11"
"314505","NOVA PORTEIRINHA","MG","12/2020","42845"
"314505","NOVA PORTEIRINHA","MG","01/2021","45100"
"314505","NOVA PORTEIRINHA","MG","02/2021","45100"
"314505","NOVA PORTEIRINHA","MG","03/2021","45100"
"314505","NOVA PORTEIRINHA","MG","04/2021","46200"
"314505","NOVA PORTEIRINHA","MG","05/2021","47300"
"314505","NOVA PORTEIRINHA","MG","06/2021","44000"
"314505","NOVA PORTEIRINHA","MG","07/2021","44000"
"314505","NOVA PORTEIRINHA","MG","08/2021","42900"
"314505","NOVA PORTEIRINHA","MG","09/2021","44000"
"314505","NOVA PORTEIRINHA","MG","10/2021","44000"
"314505","NOVA PORTEIRINHA","MG","11/2021","41801.32"
"314505","NOVA PORTEIRINHA","MG","12/2021","44000"
"314505","NOVA PORTEIRINHA","MG","05/2018","41976"
"314505","NOVA PORTEIRINHA","MG","12/2019","39920"
"314505","NOVA PORTEIRINHA","MG","01/2018","45792"
"314505","NOVA PORTEIRINHA","MG","02/2018","44838"
"314505","NOVA PORTEIRINHA","MG","03/2018","42930"
"314505","NOVA PORTEIRINHA","MG","06/2018","41022.00"
"314505","NOVA PORTEIRINHA","MG","07/2018","41022"
"314505","NOVA PORTEIRINHA","MG","08/2018","41022"
"314510","NOVA RESENDE","MG","11/2018","38159.16"
"314510","NOVA RESENDE","MG","01/2018","41976"
"314510","NOVA RESENDE","MG","02/2018","41976"
"314510","NOVA RESENDE","MG","03/2018","41022"
"314510","NOVA RESENDE","MG","04/2018","41022"
"314510","NOVA RESENDE","MG","05/2018","41022"
"314510","NOVA RESENDE","MG","06/2018","40068.00"
"314510","NOVA RESENDE","MG","07/2018","38160"
"314510","NOVA RESENDE","MG","08/2018","38160"
"314510","NOVA RESENDE","MG","09/2018","39114"
"314510","NOVA RESENDE","MG","10/2018","40068"
"314510","NOVA RESENDE","MG","12/2018","37206"
"314510","NOVA RESENDE","MG","01/2019","38922"
"314510","NOVA RESENDE","MG","02/2019","39920"
"314510","NOVA RESENDE","MG","03/2019","39920"
"314510","NOVA RESENDE","MG","04/2019","40918"
"314510","NOVA RESENDE","MG","05/2019","38922"
"314510","NOVA RESENDE","MG","06/2019","35928"
"314510","NOVA RESENDE","MG","07/2019","36926"
"314510","NOVA RESENDE","MG","08/2019","38922"
"314510","NOVA RESENDE","MG","09/2019","38922"
"314510","NOVA RESENDE","MG","11/2019","40925.33"
"314510","NOVA RESENDE","MG","01/2020","43638"
"314510","NOVA RESENDE","MG","02/2020","43890"
"314510","NOVA RESENDE","MG","03/2020","43890"
"314510","NOVA RESENDE","MG","04/2020","43890"
"314510","NOVA RESENDE","MG","05/2020","42845"
"314510","NOVA RESENDE","MG","06/2020","44935.00"
"314510","NOVA RESENDE","MG","07/2020","45980"
"314510","NOVA RESENDE","MG","08/2020","47025"
"314510","NOVA RESENDE","MG","09/2020","45980"
"314510","NOVA RESENDE","MG","10/2020","45980"
"314510","NOVA RESENDE","MG","11/2020","47030.31"
"314510","NOVA RESENDE","MG","12/2020","47025"
"314510","NOVA RESENDE","MG","01/2021","48400"
"314510","NOVA RESENDE","MG","02/2021","49500"
"314510","NOVA RESENDE","MG","03/2021","49500"
"314510","NOVA RESENDE","MG","04/2021","49500"
"314510","NOVA RESENDE","MG","05/2021","49500"
"314510","NOVA RESENDE","MG","06/2021","50600"
"314510","NOVA RESENDE","MG","07/2021","50600"
"314510","NOVA RESENDE","MG","08/2021","52800"
"314510","NOVA RESENDE","MG","09/2021","50600"
"314510","NOVA RESENDE","MG","10/2021","50600"
"314510","NOVA RESENDE","MG","12/2021","50600"
"314510","NOVA RESENDE","MG","12/2019","41916"
"314510","NOVA RESENDE","MG","10/2019","39920"
"314510","NOVA RESENDE","MG","11/2021","50604.36"
"314520","NOVA SERRANA","MG","08/2018","580795.8"
"314520","NOVA SERRANA","MG","09/2018","579841.8"
"314520","NOVA SERRANA","MG","10/2018","578887.8"
"314520","NOVA SERRANA","MG","11/2018","576963.26"
"314520","NOVA SERRANA","MG","12/2018","576025.8"
"314520","NOVA SERRANA","MG","01/2019","598801.2"
"314520","NOVA SERRANA","MG","02/2019","594809.2"
"314520","NOVA SERRANA","MG","03/2019","589819.2"
"314520","NOVA SERRANA","MG","04/2019","587823.2"
"314520","NOVA SERRANA","MG","05/2019","587823.2"
"314520","NOVA SERRANA","MG","06/2019","585827.2"
"314520","NOVA SERRANA","MG","07/2019","580837.2"
"314520","NOVA SERRANA","MG","08/2019","582833.2"
"314520","NOVA SERRANA","MG","09/2019","578841.2"
"314520","NOVA SERRANA","MG","10/2019","582833.2"
"314520","NOVA SERRANA","MG","11/2019","590978.07"
"314520","NOVA SERRANA","MG","01/2020","620285.1"
"314520","NOVA SERRANA","MG","02/2020","632226.5"
"314520","NOVA SERRANA","MG","03/2020","630136.5"
"314520","NOVA SERRANA","MG","04/2020","637451.5"
"314520","NOVA SERRANA","MG","05/2020","645811.5"
"314520","NOVA SERRANA","MG","06/2020","649991.50"
"314520","NOVA SERRANA","MG","07/2020","647901.5"
"314520","NOVA SERRANA","MG","08/2020","645811.5"
"314520","NOVA SERRANA","MG","09/2020","643721.5"
"314520","NOVA SERRANA","MG","10/2020","640586.5"
"314520","NOVA SERRANA","MG","11/2020","636565.4"
"314520","NOVA SERRANA","MG","12/2020","639541.5"
"314520","NOVA SERRANA","MG","01/2021","668800"
"314520","NOVA SERRANA","MG","02/2021","674300"
"314520","NOVA SERRANA","MG","03/2021","673200"
"314520","NOVA SERRANA","MG","04/2021","667700"
"314520","NOVA SERRANA","MG","05/2021","662200"
"314520","NOVA SERRANA","MG","06/2021","666600"
"314520","NOVA SERRANA","MG","07/2021","672100"
"314520","NOVA SERRANA","MG","08/2021","693000"
"314520","NOVA SERRANA","MG","09/2021","698500"
"314520","NOVA SERRANA","MG","10/2021","702900"
"314520","NOVA SERRANA","MG","12/2021","698500"
"314520","NOVA SERRANA","MG","04/2018","576168.9"
"314520","NOVA SERRANA","MG","03/2018","571398.9"
"314520","NOVA SERRANA","MG","02/2018","572066.9"
"314520","NOVA SERRANA","MG","12/2019","594809.2"
"314520","NOVA SERRANA","MG","01/2018","567582.9"
"314520","NOVA SERRANA","MG","11/2021","699735.25"
"314520","NOVA SERRANA","MG","05/2018","578362.9"
"314520","NOVA SERRANA","MG","06/2018","579173.80"
"314520","NOVA SERRANA","MG","07/2018","581749.8"
"314530","NOVO CRUZEIRO","MG","10/2018","145008"
"314530","NOVO CRUZEIRO","MG","01/2018","142146"
"314530","NOVO CRUZEIRO","MG","02/2018","143100"
"314530","NOVO CRUZEIRO","MG","03/2018","142146"
"314530","NOVO CRUZEIRO","MG","04/2018","146916"
"314530","NOVO CRUZEIRO","MG","05/2018","148824"
"314530","NOVO CRUZEIRO","MG","06/2018","148824.00"
"314530","NOVO CRUZEIRO","MG","07/2018","145962"
"314530","NOVO CRUZEIRO","MG","08/2018","145962"
"314530","NOVO CRUZEIRO","MG","09/2018","146916"
"314530","NOVO CRUZEIRO","MG","11/2018","146915.01"
"314530","NOVO CRUZEIRO","MG","12/2018","146916"
"314530","NOVO CRUZEIRO","MG","01/2019","152694"
"314530","NOVO CRUZEIRO","MG","02/2019","152694"
"314530","NOVO CRUZEIRO","MG","03/2019","151696"
"314530","NOVO CRUZEIRO","MG","04/2019","151696"
"314530","NOVO CRUZEIRO","MG","05/2019","150698"
"314530","NOVO CRUZEIRO","MG","06/2019","151696"
"314530","NOVO CRUZEIRO","MG","07/2019","150698"
"314530","NOVO CRUZEIRO","MG","08/2019","146706"
"314530","NOVO CRUZEIRO","MG","09/2019","144710"
"314530","NOVO CRUZEIRO","MG","10/2019","146706"
"314530","NOVO CRUZEIRO","MG","11/2019","144751.78"
"314530","NOVO CRUZEIRO","MG","01/2020","150655"
"314530","NOVO CRUZEIRO","MG","02/2020","154660.9"
"314530","NOVO CRUZEIRO","MG","03/2020","152570"
"314530","NOVO CRUZEIRO","MG","04/2020","152570"
"314530","NOVO CRUZEIRO","MG","06/2020","154660.00"
"314530","NOVO CRUZEIRO","MG","07/2020","152570"
"314530","NOVO CRUZEIRO","MG","08/2020","152570"
"314530","NOVO CRUZEIRO","MG","10/2020","154660"
"314530","NOVO CRUZEIRO","MG","11/2020","153655.34"
"314530","NOVO CRUZEIRO","MG","12/2020","153615"
"314530","NOVO CRUZEIRO","MG","01/2021","158400"
"314530","NOVO CRUZEIRO","MG","02/2021","156200"
"314530","NOVO CRUZEIRO","MG","03/2021","159500"
"314530","NOVO CRUZEIRO","MG","04/2021","165000"
"314530","NOVO CRUZEIRO","MG","05/2021","166100"
"314530","NOVO CRUZEIRO","MG","06/2021","165000"
"314530","NOVO CRUZEIRO","MG","07/2021","163900"
"314530","NOVO CRUZEIRO","MG","08/2021","168300"
"314530","NOVO CRUZEIRO","MG","09/2021","173800"
"314530","NOVO CRUZEIRO","MG","10/2021","172700"
"314530","NOVO CRUZEIRO","MG","11/2021","170537.67"
"314530","NOVO CRUZEIRO","MG","12/2021","173800"
"314530","NOVO CRUZEIRO","MG","09/2020","152570"
"314530","NOVO CRUZEIRO","MG","05/2020","154660"
"314530","NOVO CRUZEIRO","MG","12/2019","144710"
"314535","NOVO ORIENTE DE MINAS","MG","12/2021","71500"
"314535","NOVO ORIENTE DE MINAS","MG","08/2020","76285"
"314535","NOVO ORIENTE DE MINAS","MG","10/2020","71060"
"314535","NOVO ORIENTE DE MINAS","MG","11/2020","72106.22"
"314535","NOVO ORIENTE DE MINAS","MG","12/2020","72105"
"314535","NOVO ORIENTE DE MINAS","MG","01/2021","73700"
"314535","NOVO ORIENTE DE MINAS","MG","01/2019","82834"
"314535","NOVO ORIENTE DE MINAS","MG","02/2021","71500"
"314535","NOVO ORIENTE DE MINAS","MG","03/2021","72600"
"314535","NOVO ORIENTE DE MINAS","MG","04/2021","70400"
"314535","NOVO ORIENTE DE MINAS","MG","05/2021","70400"
"314535","NOVO ORIENTE DE MINAS","MG","06/2021","69300"
"314535","NOVO ORIENTE DE MINAS","MG","07/2021","71500"
"314535","NOVO ORIENTE DE MINAS","MG","08/2021","72600"
"314535","NOVO ORIENTE DE MINAS","MG","09/2021","71500"
"314535","NOVO ORIENTE DE MINAS","MG","12/2018","78228"
"314535","NOVO ORIENTE DE MINAS","MG","11/2018","78225.96"
"314535","NOVO ORIENTE DE MINAS","MG","10/2018","74412"
"314535","NOVO ORIENTE DE MINAS","MG","02/2018","72253.01"
"314535","NOVO ORIENTE DE MINAS","MG","03/2018","73207.01"
"314535","NOVO ORIENTE DE MINAS","MG","09/2020","72105"
"314535","NOVO ORIENTE DE MINAS","MG","04/2018","75115.01"
"314535","NOVO ORIENTE DE MINAS","MG","01/2018","74161.01"
"314535","NOVO ORIENTE DE MINAS","MG","05/2018","74161.01"
"314535","NOVO ORIENTE DE MINAS","MG","06/2018","74161.01"
"314535","NOVO ORIENTE DE MINAS","MG","07/2018","75115.01"
"314535","NOVO ORIENTE DE MINAS","MG","12/2019","72854"
"314535","NOVO ORIENTE DE MINAS","MG","07/2020","77330"
"314535","NOVO ORIENTE DE MINAS","MG","08/2018","73458"
"314535","NOVO ORIENTE DE MINAS","MG","06/2020","81510.00"
"314535","NOVO ORIENTE DE MINAS","MG","10/2021","71500"
"314535","NOVO ORIENTE DE MINAS","MG","09/2018","74412"
"314535","NOVO ORIENTE DE MINAS","MG","11/2021","71500.34"
"314535","NOVO ORIENTE DE MINAS","MG","05/2020","79420"
"314535","NOVO ORIENTE DE MINAS","MG","04/2020","79420"
"314535","NOVO ORIENTE DE MINAS","MG","03/2020","78375"
"314535","NOVO ORIENTE DE MINAS","MG","02/2020","77330"
"314535","NOVO ORIENTE DE MINAS","MG","01/2020","76886"
"314535","NOVO ORIENTE DE MINAS","MG","11/2019","79850.11"
"314535","NOVO ORIENTE DE MINAS","MG","10/2019","78842"
"314535","NOVO ORIENTE DE MINAS","MG","09/2019","79840"
"314535","NOVO ORIENTE DE MINAS","MG","08/2019","79840"
"314535","NOVO ORIENTE DE MINAS","MG","07/2019","79840"
"314535","NOVO ORIENTE DE MINAS","MG","06/2019","79840"
"314535","NOVO ORIENTE DE MINAS","MG","05/2019","80838"
"314535","NOVO ORIENTE DE MINAS","MG","04/2019","81836"
"314535","NOVO ORIENTE DE MINAS","MG","03/2019","81836"
"314535","NOVO ORIENTE DE MINAS","MG","02/2019","80838"
"314537","NOVORIZONTE","MG","09/2019","24950"
"314537","NOVORIZONTE","MG","01/2018","23850"
"314537","NOVORIZONTE","MG","02/2018","23850"
"314537","NOVORIZONTE","MG","03/2018","23850"
"314537","NOVORIZONTE","MG","04/2018","23850"
"314537","NOVORIZONTE","MG","05/2018","23850"
"314537","NOVORIZONTE","MG","06/2018","23850.00"
"314537","NOVORIZONTE","MG","07/2018","23850"
"314537","NOVORIZONTE","MG","08/2018","23850"
"314537","NOVORIZONTE","MG","09/2018","25758"
"314537","NOVORIZONTE","MG","10/2018","25758"
"314537","NOVORIZONTE","MG","11/2018","25758"
"314537","NOVORIZONTE","MG","12/2018","25758"
"314537","NOVORIZONTE","MG","01/2019","26946"
"314537","NOVORIZONTE","MG","12/2019","24950"
"314537","NOVORIZONTE","MG","02/2019","25948"
"314537","NOVORIZONTE","MG","03/2019","25948"
"314537","NOVORIZONTE","MG","04/2019","25948"
"314537","NOVORIZONTE","MG","05/2019","25948"
"314537","NOVORIZONTE","MG","06/2019","25948"
"314537","NOVORIZONTE","MG","07/2019","25948"
"314537","NOVORIZONTE","MG","08/2019","25948"
"314537","NOVORIZONTE","MG","10/2019","25948"
"314537","NOVORIZONTE","MG","11/2019","24955.67"
"314537","NOVORIZONTE","MG","01/2020","25975"
"314537","NOVORIZONTE","MG","02/2020","26125"
"314537","NOVORIZONTE","MG","03/2020","26125"
"314537","NOVORIZONTE","MG","04/2020","26125"
"314537","NOVORIZONTE","MG","05/2020","26125"
"314537","NOVORIZONTE","MG","06/2020","25080.00"
"314537","NOVORIZONTE","MG","07/2020","25080"
"314537","NOVORIZONTE","MG","08/2020","22990"
"314537","NOVORIZONTE","MG","09/2020","25080"
"314537","NOVORIZONTE","MG","10/2020","26125"
"314537","NOVORIZONTE","MG","11/2020","26129.63"
"314537","NOVORIZONTE","MG","12/2020","27170"
"314537","NOVORIZONTE","MG","01/2021","28600"
"314537","NOVORIZONTE","MG","02/2021","28600"
"314537","NOVORIZONTE","MG","03/2021","28600"
"314537","NOVORIZONTE","MG","04/2021","28600"
"314537","NOVORIZONTE","MG","05/2021","28600"
"314537","NOVORIZONTE","MG","06/2021","28600"
"314537","NOVORIZONTE","MG","07/2021","27500"
"314537","NOVORIZONTE","MG","08/2021","28600"
"314537","NOVORIZONTE","MG","09/2021","29700"
"314537","NOVORIZONTE","MG","10/2021","30800"
"314537","NOVORIZONTE","MG","11/2021","28604.13"
"314537","NOVORIZONTE","MG","12/2021","28600"
"314540","OLARIA","MG","04/2019","4990"
"314540","OLARIA","MG","05/2019","4990"
"314540","OLARIA","MG","06/2019","4990"
"314540","OLARIA","MG","07/2019","4990"
"314540","OLARIA","MG","09/2019","4990"
"314540","OLARIA","MG","10/2019","4990"
"314540","OLARIA","MG","11/2019","4991.15"
"314540","OLARIA","MG","01/2020","5195"
"314540","OLARIA","MG","02/2020","5225"
"314540","OLARIA","MG","03/2020","6270"
"314540","OLARIA","MG","04/2020","6270"
"314540","OLARIA","MG","05/2020","6270"
"314540","OLARIA","MG","06/2020","6270.00"
"314540","OLARIA","MG","07/2020","6270"
"314540","OLARIA","MG","08/2020","6270"
"314540","OLARIA","MG","09/2020","6270"
"314540","OLARIA","MG","10/2020","6270"
"314540","OLARIA","MG","11/2020","6271.15"
"314540","OLARIA","MG","12/2020","6270"
"314540","OLARIA","MG","01/2021","6600"
"314540","OLARIA","MG","02/2021","6600"
"314540","OLARIA","MG","03/2021","6600"
"314540","OLARIA","MG","04/2021","6600"
"314540","OLARIA","MG","05/2021","6600"
"314540","OLARIA","MG","06/2021","6600"
"314540","OLARIA","MG","07/2021","7700"
"314540","OLARIA","MG","08/2021","7700"
"314540","OLARIA","MG","09/2021","7700"
"314540","OLARIA","MG","10/2021","6600"
"314540","OLARIA","MG","11/2021","7701.15"
"314540","OLARIA","MG","12/2021","7700"
"314540","OLARIA","MG","03/2019","5988"
"314540","OLARIA","MG","02/2019","5988"
"314540","OLARIA","MG","01/2019","4990"
"314540","OLARIA","MG","12/2018","4770"
"314540","OLARIA","MG","11/2018","4769.49"
"314540","OLARIA","MG","10/2018","4770"
"314540","OLARIA","MG","09/2018","3816"
"314540","OLARIA","MG","08/2018","4770"
"314540","OLARIA","MG","07/2018","4770"
"314540","OLARIA","MG","06/2018","4770.00"
"314540","OLARIA","MG","05/2018","4770"
"314540","OLARIA","MG","04/2018","4770"
"314540","OLARIA","MG","03/2018","4770"
"314540","OLARIA","MG","02/2018","4770"
"314540","OLARIA","MG","01/2018","3816"
"314540","OLARIA","MG","08/2019","4990"
"314540","OLARIA","MG","12/2019","4990"
"314545","OLHOS-DÁGUA","MG","06/2019","17964"
"314545","OLHOS-DÁGUA","MG","01/2018","16218"
"314545","OLHOS-DÁGUA","MG","02/2018","16218"
"314545","OLHOS-DÁGUA","MG","03/2018","16218"
"314545","OLHOS-DÁGUA","MG","04/2018","17172"
"314545","OLHOS-DÁGUA","MG","05/2018","17172"
"314545","OLHOS-DÁGUA","MG","06/2018","17172.00"
"314545","OLHOS-DÁGUA","MG","07/2018","17172"
"314545","OLHOS-DÁGUA","MG","08/2018","16218"
"314545","OLHOS-DÁGUA","MG","09/2018","16218"
"314545","OLHOS-DÁGUA","MG","10/2018","16218"
"314545","OLHOS-DÁGUA","MG","11/2018","16218"
"314545","OLHOS-DÁGUA","MG","12/2018","16218"
"314545","OLHOS-DÁGUA","MG","01/2019","17964"
"314545","OLHOS-DÁGUA","MG","02/2019","16966"
"314545","OLHOS-DÁGUA","MG","03/2019","17964"
"314545","OLHOS-DÁGUA","MG","04/2019","17964"
"314545","OLHOS-DÁGUA","MG","05/2019","17964"
"314545","OLHOS-DÁGUA","MG","07/2019","17964"
"314545","OLHOS-DÁGUA","MG","08/2019","17964"
"314545","OLHOS-DÁGUA","MG","09/2019","16966"
"314545","OLHOS-DÁGUA","MG","10/2019","17964"
"314545","OLHOS-DÁGUA","MG","11/2019","18968.62"
"314545","OLHOS-DÁGUA","MG","01/2020","18702"
"314545","OLHOS-DÁGUA","MG","02/2020","18810"
"314545","OLHOS-DÁGUA","MG","03/2020","19855"
"314545","OLHOS-DÁGUA","MG","04/2020","19855"
"314545","OLHOS-DÁGUA","MG","05/2020","19855"
"314545","OLHOS-DÁGUA","MG","06/2020","19855.00"
"314545","OLHOS-DÁGUA","MG","07/2020","19855"
"314545","OLHOS-DÁGUA","MG","08/2020","18810"
"314545","OLHOS-DÁGUA","MG","09/2020","18810"
"314545","OLHOS-DÁGUA","MG","10/2020","18810"
"314545","OLHOS-DÁGUA","MG","11/2020","18812.38"
"314545","OLHOS-DÁGUA","MG","12/2020","18810"
"314545","OLHOS-DÁGUA","MG","01/2021","18700"
"314545","OLHOS-DÁGUA","MG","02/2021","18700"
"314545","OLHOS-DÁGUA","MG","03/2021","18700"
"314545","OLHOS-DÁGUA","MG","04/2021","19800"
"314545","OLHOS-DÁGUA","MG","05/2021","19800"
